PMID,TI,AB,JT,DP,PL,YY,year
2530487,Determinants of return-to-work among low back pain patients.,"This prospective study identifies physical, behavioral, and psychosocial correlates of subsequent employment status in a sample of low back pain patients. The sample of 150 subjects was drawn from 2 populations of persons with chronic low back pain: 87 individuals who were receiving care at a university low back pain clinic, and 63 individuals who had applied for (but not yet received) Social Security compensation on the basis of low back pain. All subjects had worked at least 3 months prior to their latest unemployment period and were currently out of work. Initial assessment included a medical history, physical examination, biomechanical testing, psychiatric interview, and MMPI testing. All subjects were followed up 6 months later to determine whether they had returned to work. Cross-sectional group comparisons at the time of initial assessment showed that, after controlling for the effects of age, the two samples differed on several physical and biomechanical measures, the Social Security group reflecting a more chronic picture. Group differences on physical variables were found, but most significant differences disappeared when adjusted for length of time out-of-work. Longitudinal analyses showed that few objective physical or biomechanical measures were associated with return-to-work at 6 months, while a number of psychosocial variables were significant predictors of 6-month work status. The data suggest that exclusive reliance on the physical examination to determine level of disability, without consideration of psychosocial conditions, and without adjusting for the confounding effects of age and length of time out-of-work, is not empirically justified. Logistic regression analysis was used to ascertain the relative contribution of each predictor to outcome and to illustrate the hypothetical effects of changes in the levels of selected risk factors on the likelihood of return-to-work. Implications for interventions with low back pain patients are discussed and future research directions suggested.",Pain,1989 Oct,United States,1989,80
3933036,Some determinants of the motivational properties of ethanol in the rat: concurrent administration of food or social stimuli.,"The hypothesis was examined that the interaction of ethanol with the conditions under which it is administered may determine whether either preference or aversion for the drug develops. In Experiment 1, eight groups of food-deprived rats received injections of ethanol (175-1,400 mg/kg) in one environment and were later offered a choice between that environment and a different one previously associated with saline injections. Another eight groups were treated identically, except that food was available in both the saline and ethanol-paired environments. The groups given the drug without food showed no preference or aversion at low doses (175-700 mg/kg), but showed aversion at higher doses (1,000 and 1,400 mg/kg). When food was available, there was an increased preference for the environment paired with the 500 mg/kg dose and reduced aversion at the 1,000 and 1,400 mg/kg doses. In Experiment 2, placing two rats together increased each rat's preference for the environment associated with the other animal. However, rats pretreated with 500 mg/kg ethanol before being placed together showed a reduced preference for the environment associated with the drug and the other animal. Controls never paired with another rat showed no preference or aversion at the same ethanol dose. Thus, ethanol may interact with conditions such as the presence of food or another animal to determine final effects that are unique to those conditions.",Psychopharmacology,1985,Germany,1985,80
7146048,Environmental determinants of parachloroamphetamine toxicity in rats.,"The present investigation assessed PCA toxicity at 0.0, 5.0, and 10.0 mg/kg, in both social (4 rats per cage) and non-social (acrylic tube-restraint or tube restraint-plus-tail shock) circumstances with 16 rats per drug-environment condition. The results indicated that no dose of PCA alone yielded mortality under individual housing, and similarly no environmental circumstance by itself yielded mortality in the absence of PCA. However, various drug-environment interactions produced a dose-related enhancement of PCA toxicity. For both 5.0 mg/kg and 10 mg/kg parachloroamphetamine dose levels, restraint-plus-shock generated the highest percent mortality, followed by restraint-only, with conspecific aggregation producing a mortality incidence lower still. Further, the mortality displayed under each of these environmental conditions was greater for the 10.0 mg/kg PCA treatment than for the 5.0 mg/kg treatment. The results are discussed in terms of the relative aversiveness of the environmental setting and it is suggested that stress-related drug toxicity may be further analyzed in non-social settings. It is proposed that toxic environment-PCA interactions may result from altered cardiovascular and/or thermoregulatory processes, mediated by enhanced catecholaminergic activity.","Pharmacology, biochemistry, and behavior",1982 Sep,United States,1982,80
3964428,Social play soliciting by male and female juvenile rats: effects of neonatal androgenization and sex of cagemates.,"Male and female juvenile rats were individually exposed to nonplayful juvenile social stimuli in a novel test of play-soliciting behavior to examine hormonal and experiential determinants of sex differences. In Experiment 1, neonatally androgenized females engaged in play soliciting at a level equal to that of male controls and greater than that of nonandrogenized female controls. In Experiment 2, males and females were reared in unisexual and bisexual groups in order to compare long-term sex-related social experience effects on juvenile play soliciting. Males exposed only to other young males engaged in greater play soliciting than males exposed to both sexes; females, in contrast, were unaffected by sex of cagemates. Within rearing conditions, however, males engaged in greater play soliciting than females. The combined results suggest that perinatal gonadal androgen exposure effects on social play are prepotent and contribute essentially to sex differences in the initiation of social play behavior.",Behavioral neuroscience,1986 Apr,United States,1986,80
3894395,Behavioral treatment approaches to pathological unsocialized physical aggression in young children.,"This paper presents some hypotheses regarding the motivation of pathological unsocialized physical aggression in children and also reviews behavioral treatment. Tentative leads were offered as to extrinsic and intrinsic determinants. Among the most promising of these were parent-child interactive and attributive factors, and deficits in information processing in social situations. It was hypothesized that some of these factors might not be specific to pathological unsocialized physical aggression but are characteristic of children with behavior problems. Under this hypothesis, few studies were found which employed appropriate control groups. It was also hypothesized that the study of extrinsic and intrinsic factors for pathological unsocialized physical aggression may improve the design of treatment programs.","Journal of child psychology and psychiatry, and allied disciplines",1985 Jul,England,1985,80
3771079,Determinants of the utilization of maternal and child health services in Jordan.,"The utilization of antenatal, delivery and postnatal services by a random sample of married women in Jordan during their most recent pregnancy resulting in a live birth is analysed. Marked variations are shown in the use of these services and of preventive infant care for women living in urban and rural areas. Women with increasing levels of formal education and those living near services were significantly more likely to use services. If effective coverage of these services is to be achieved then it is suggested that greater emphasis should be placed upon outreach and realistic social marketing.",International journal of epidemiology,1986 Sep,England,1986,80
3752917,Ethnic difference in duration of pregnancy.,"It is suggested that the observed difference in duration of pregnancy between Blacks and Whites is partly physiological since it is not entirely explained by social inequities alone. This study compares women with well-defined gestational periods seeking attention at the Antoine Beclere Maternity Clinic. Group A consists of French women of European ancestry, Group B, those born in the French Antilles of mixed ancestry, and Group C black African women with insignificant European admixture. When compared to Group A, within each socio-economic class, group B and C have shorter gestational periods. These differences persist after adjustment for socio-economic variables, so that other explanations should be considered, specifically genetic determinants.",Annals of human biology,1986 May-Jun,England,1986,80
3529452,Socio-environmental factors and lung function.,"The literature was reviewed to assess whether the evidence implicating socio-environmental (SE) factors as determinants of adult lung function was sufficient to require that they be taken into account in epidemiological studies, together with other factors, such as age and smoking. In six studies involving 11,000 adults resident in the USA, France and Denmark forced expiratory volume in 1 second was related to social class and/or one of a number of other factors including education, area of residence and housing status. Trends in three other studies involving approximately 15,000 children resident in the UK and the USA were similar. The consistency of the findings makes it difficult to escape the conclusion that SE factors should be taken into account in comparisons of lung function between populations when the purpose is to assess the role of other environmental factors such as occupational exposure.",South African medical journal = Suid-Afrikaanse tydskrif vir geneeskunde,1986 Aug 30,South Africa,1986,80
3811607,Social factors and professional attitudes as determinants of the frequency of small surgical procedures among children in Greece.,"Data concerning histories of Adenoidectomy (Ad), Tonsillectomy (T) and Appendectomy (Ap) were collected from the escorts (mainly mothers) of 2296 children 3-12 years-old. The children were admitted as outpatients at the First Department of Paediatrics of the University of Athens or the Polyclinic of the Children's Welfare Center of PIKPA in Pireaus, during the last six months of 1983. Among children with median age of about six years, 12 percent had already had at least one operation (Ad, T or Ap); this proportion increased to about 25 percent among children with median age of about 10 years. The cumulative incidence of Ad and/or T was higher among boys, whereas the cumulative incidence of Ap was higher among girls. The age adjusted cumulative incidence of Ap was significantly higher in the lower social class, whereas there was no social gradient with respect to Ad or T. There were strong intra-individual correlations among the three studied operations; in particular the age adjusted cumulative incidence of Ap was 2.9 times higher among children with Ad and/or T than among children without any of these operations. Since there are no apparent biomedical reasons to account for the observed intra-individual associations, it appears likely, that these associations reflect parental or physician's attitudes leading to unjustifiable operations in some of the children.",Sozial- und Praventivmedizin,1986,Switzerland,1986,80
6637901,"Social class, Mexican culture, and fatalism: their effects on psychological distress.","We examine the causes and consequences of fatalism in a cross-cultural setting, focusing on the ways in which a fatalistic world view may mediate the effects of social class and Mexican ethnic identity on psychological distress. We find that persons in the lower social classes and Mexicans tend to be more fatalistic than persons in the upper classes and Anglos, and that fatalism, in turn, increases psychological distress. We attempt to integrate research on the social and cultural determinants of cognitive orientations with studies of the effects of social class and Mexican culture on distress.",American journal of community psychology,1983 Aug,England,1983,80
7183557,Age and anomia in middle and later life: a multivariate analysis of a national sample of white men.,"Some social gerontologists have argued that the aged status in America results in distrust of and despair with the social order (anomia) independent of other determinants: lack of access to the means of achievement of life goals and social isolation. This argument was tested with a multivariate regression analysis utilizing data on 354 white men aged forty and older from the 1974 General Social Survey. The Srole anomia scale was used as the dependent variable. Multiple indicators of life chances and social participation were used; health and verbal intelligence were employed as controls. The results showed no relationship between age or other indicators of life chances and anomia, net of education and/or verbal intelligence. Prior studies reporting that age and anomia are causally related probably have done so due to lack of adequate control variables and/or due to cohort effects from the lesser education of the older population in the United States. Compared when employing appropriate controls, aged American males are not more anomic than middle-aged males.",International journal of aging & human development,1982-1983,United States,1982,80
3669072,Determinants of adherence to medical regimens by hypertensive patients.,"This study employed multivariate analyses and structural modeling procedures to examine a model for the determinants of adherence to medical regimens. Fifty adult hypertensive patients at a health maintenance organization completed questionnaires and participated in home interviews over a 10-week period. Knowledge of medical regimens, information communication between the patient and the medical professionals, satisfaction with health-care providers, health locus of control, social support, and treatment disruption to life-style were assessed. Adherence was assessed through self-report and behavioral (i.e., pill-count ratio, percentage of kept medical appointments) indices. Finally, repeated blood-pressure measurements were obtained. Structural modeling procedures revealed that greater expectancy for internal control over health and hypertension, greater knowledge of the treatment regimen, and stronger social support were significant determinants of adherence; in turn, higher levels of adherence facilitated blood-pressure reduction.",Journal of behavioral medicine,1987 Aug,United States,1987,80
6838152,Menarche in athletes: a synthesis and hypothesis.,"The determinants of the timing of menarche are many, and it is difficult to isolate a single factor which may delay or accelerate this maturational event. Menarche, on average, occurs later in athletes, including ballet dancers, than in the general population. With few exceptions, the data are consistent across several countries. Swimmers are an exception to the tendency towards later menarche in athletes. In all samples of swimmers surveyed but one, menarche tends to approximate the average for the general population. The menarcheal data are consistent with other indices of biological maturity status, i.e., skeletal age and secondary sex character development. The data dealing with the effects of intensive physical training on menarche are reviewed and given the number of factors involved, it is difficult to implicate training as a factor which specifically delays menarche. A two-part hypothesis for the apparent maturity delay in athletes is thus suggested. The hypothesis combines biological selective factors (i.e., physique and skill) and social factors. Family size and composition, however, must receive more consideration. Family size influences the timing of menarche and such a trend is apparent in data for several groups of athletes.",Annals of human biology,1983 Jan-Feb,England,1983,80
12340195,"Non-white migration patterns in northern metropolitan areas, 1960-1970: the interaction between economic and affinitive factors.","""The principal objective of this article is to investigate the determinants of variation in the growth of non-white populations attributable to migration across northern [U.S.] metropolitan areas during the 1960s."" The investigation is done by means of a single equation framework model, which is applied to U.S. Bureau of the Census data. The results indicate that ""the migration-related growth of non-white populations in northern metropolitan areas during the 1960s was...importantly and directly associated both with the level of employment opportunities as measured by the proportion of the non-white population of labor force age officially employed in the mainstream economy of an SMSA and with the SMSA rate of net migration occurring over the preceding 10-year period, which indicates the role of chain migration.""",The Review of Black political economy,1984 Winter,United States,1984,80
7249932,Determinants of compliance in epileptic outpatients.,"The authors have investigated reasons for medication compliance in a population of epileptic patients. The hypothesis that the health care belief model would be predictive of medication-taking behavior was validated. A pilot study was constructed which investigated the comparative responses of compliant and noncompliant epileptic outpatients to questions regarding demographic, clinical history, and attitudinal characteristics. Noncompliant patients were characterized as having a longer duration of epilepsy, more complicated dosage regimens, and more changes in medication. In addition, noncompliant patients both demonstrated more confusion over medication directions and less insight into the need for anticonvulsants and feared addiction to their medication. They had a lower level of satisfaction with their health care and were more frequently subject to the social complications of epilepsy. The authors suggest that a more holistic approach be taken when attempting to reverse noncompliant behavior.",Drug intelligence & clinical pharmacy,1981 Jul-Aug,United States,1981,80
7249932,Determinants of compliance in epileptic outpatients.,"The authors have investigated reasons for medication compliance in a population of epileptic patients. The hypothesis that the health care belief model would be predictive of medication-taking behavior was validated. A pilot study was constructed which investigated the comparative responses of compliant and noncompliant epileptic outpatients to questions regarding demographic, clinical history, and attitudinal characteristics. Noncompliant patients were characterized as having a longer duration of epilepsy, more complicated dosage regimens, and more changes in medication. In addition, noncompliant patients both demonstrated more confusion over medication directions and less insight into the need for anticonvulsants and feared addiction to their medication. They had a lower level of satisfaction with their health care and were more frequently subject to the social complications of epilepsy. The authors suggest that a more holistic approach be taken when attempting to reverse noncompliant behavior.",Drug intelligence & clinical pharmacy,1981 Jul-Aug,United States,1981,80
7145506,Moral reasoning and decisions in dilemmas of neonatal care.,"The relationship between levels of moral reasoning and decisions in dilemmas of neonatal care was investigated in a sample of 452 pediatricians. Subjects included residents, faculty members, and practitioners recruited from a variety of university-affiliated and community hospitals. It was hypothesized that physicians whose moral reasoning was more fully developed would less actively treat particular cases. Such cases might include those where a patient's family requested such a limit (designated ""negative family attitude"") or the quality of life likely to be led after therapy was so low as to preclude even a minimal degree of human activity or social interaction (designated ""unsalvageable prognosis""). The hypothesis was tested through the use of two questionnaires. The first questionnaire, devised by Crane, assessed the physician's reported degree of activism in treating six cases of infants born with severe defects. The structure of moral reasoning was measured by a second questionnaire, Rest's Defining Issue Test. Subjects were scored by the degree to which they use universal, ethical principles in resolving a series of moral dilemmas. Results of the absolute level of activism (Table 1) showed that among both residents and postresidents, the degree to which cases are actively treated depends, for salvageable patients, on the type of damage and on the possibility for research. Results involving moral reasoning showed a different pattern among residents and postresidents. Among residents, a significant correlation exists between principled reasoning and the absence of active treatment (r = - 0.41, Form A; r = - 0.23, Form B). As predicted, such correlations were strongest for cases of negative family attitude or of unsalvageable prognosis. The pattern of correlations among postresidents showed either no relationship to moral reasoning or the reverse of the residency pattern (r = -0.08, Form A; r = 0.30, Form B). The influence of the type of institution a resident operates within was assessed by analysis of variance. Inasmuch as moral reasoning and institutional type both had significant main effects (Form A), their magnitude differed. Institutional type accounted for 43% of the variation in mean activism scores whereas moral reasoning accounted for only 4%; however, because one could, a priori, expect institutional norms and customs to be powerful determinants of behavior, any additional, identifiable influence deserves attention. The structure of individuals' moral reasoning seems to be such an influence.",Pediatric research,1982 Oct,United States,1982,80
6365517,[Medicine and society. Schools of thought in the health field].,"The article considers the answers given by different schools of thought to the fundamental questions about the degree of autonomy of medicine and the kind of articulation between medicine and society as a whole and in its ""parts."" The answers vary with the thinking in the different social sciences and the philosophic schools associated with them. The author divides his presentation in two broad chapters: The first covers schools of thought in the health field, and attempts to delineate the philosophical foundations underlying the principal current schools of thought in this field, without attempting a history of the philosophical schools or analyzing each of them in detail. Thus, two idealist currents are studied which have exerted great influence in the health field--neopositivism and neo-Kantianism--and marxism as the materialist school, which recognizes the primary of matter, nature, and objective reality, and views consciousness as a property of matter. The second chapter considers the theoretical contest now going on among the schools of thought discussed in the first chapter, which try to explain the relationship between medicine and the social structure; the effectiveness of medical action, and the social determinants of disease. Prior to the seventies, the author says, the dominant view of the autonomy of medicine, its effectiveness, the potential for social change of the medical institutions, and the benefits to health of economic development, was endorsed by the predominance of positivism among these schools of medical thought. The view that medicine was broadly autonomous and at the same level with other subsystems such as the economic, the political and the educational subsystems, assumed the possibility of changing society by an effort begun through any of these ""sectors."" The enormous growth of productive forces that took place in the developed capitalist countries during the fifties, and even more during the sixties, collided at the end of the latter decade with the existing social production relations, which checked the progress of the production forces and generated a series of challenges in civil society to the aims of economic development and the achievements of science in relation to the inequality of the distribution of wealth. In the health sector, this was a time of criticism of the positivist view and of pointing out the negative effects of medicalization, highlighting the ideological and self-perpetuating character of medical institutions, and proposals for the demedicalization of society.(ABSTRACT TRUNCATED AT 400 WORDS)",Educacion medica y salud,1983,United States,1983,80
3292101,Drugs in human milk. Clinical pharmacokinetic considerations.,"Drugs ingested by a lactating mother would be expected to appear in human milk to some extent and be ingested by a breast-feeding infant. Drugs pass from maternal plasma into milk by passive diffusion and are distributed within the aqueous, protein and lipid phases of milk. Distribution into milk will be affected by physiochemical characteristics of the drug: acid-base characteristics, relative protein binding in plasma and milk, and lipid solubility, as well as milk composition. The milk-to-plasma concentration ratio is the most commonly quoted index of drug distribution into human milk. However, calculation of the daily infant dose of drug ingested in milk, and from this the dose in milk relative to the maternal dose on a weight-adjusted basis, is a more relevant indicator of infant exposure to a drug. This is particularly true for drugs with a high volume of distribution, for which only a small proportion of the mother's dose is contained within the plasma and available for distribution into milk. A better indication of infant exposure to a drug is the steady-state plasma drug concentration in a breast-feeding infant, the major determinants of which are the dose rate (via milk) and the oral availability and clearance in the infant. Although in neonates the rate of absorption may be different from adults, there is little evidence that its extent is significantly different. Clearance, however, is impaired in very young infants, particularly if premature. The decreased clearance would result in a proportional increase in steady-state plasma concentrations in the breast-feeding infant. Consideration of the dose ingested in milk and the approximate clearance in infants of different ages allows estimation of likely steady-state plasma concentrations in breast-feeding infants. From these considerations, recommendations regarding the safety of drugs during breast-feeding can be made. Drugs which are very toxic or have dose-independent toxicity should be considered separately. Recommendations regarding 'social' drugs such as nicotine, alcohol, caffeine and theobromine are particularly difficult, as doses are uncontrolled and vary variable.",Clinical pharmacokinetics,1988 Apr,Switzerland,1988,80
6393872,Research in mental retardation in the German Democratic Republic (GDR).,"Research in mental retardation in the GDR has been influenced primarily by the brain damage--development theory, which assumes biological as well as social determinants in human development. The theory was based on the results of brain damage (encephalopathy) research, which distinguishes between primary and secondary symptoms of mental retardation. The importance of social factors such as family conditions for development was demonstrated in a variety of studies, including research with adopted children. Positive results have been achieved with early education programming for developmentally disabled children, as well as with medical treatment for some genetically induced metabolic disorders. Results from longitudinal studies suggest that intelligence continues to develop in educable mentally retarded adolescents. New diagnostic methods have been developed; test of motor skills, visuomotor coordination, and a developmental test for young infants. Further developments of traditional school entrance diagnosis for special education classes is reported. Several studies show that there has been some success in the vocational and social integration of mentally retarded persons in the GDR.",Applied research in mental retardation,1984,United States,1984,80
3282449,Lies and liars: psychiatric aspects of prevarication.,"The authors discuss the phenomenon of lying, a common psychic process that has received remarkably little scrutiny. The ubiquity of lying and others forms of deception suggests that they have ""normal"" aspects, but lying which is persistent or destructive to the quality of a person's life becomes pathological. Lying has many determinants, including developmental, biological, social, and psychodynamic. Antisocial, histrionic, narcissistic, borderline, and compulsive personalities have been associated with lying. The treatment of lying needs to be individualized according to the overall symptom complex in which it is embedded.",The American journal of psychiatry,1988 May,United States,1988,80
2525495,An epidemiological study of children's attitudes toward disability.,"In this epidemiological study the authors recorded the attitudes of children in Hamilton, Ontario, to physically disabled and mentally handicapped children. Univariate analyses confirmed the importance of female gender, friendship and contact with handicapped persons as determinants of more accepting attitudes. Type of disability and the presence or absence of disabled children in respondents' schools were not found to influence attitudes in a systematic manner. Correlations between attitudes and children's self-esteem or sociometric ratings were not significant, nor were parent-child attitude correlations. Maternal language of origin was found to influence children's attitudes, in favour of children of English-speaking mothers. These results are discussed with reference to their practical applications by community and educational systems seeking to foster integration of disabled children.",Developmental medicine and child neurology,1989 Apr,England,1989,80
12283031,Determinants of family size preferences in Pakistan.,"""The paper attempts to investigate and identify some of the most important predictors of family size-preferences in Pakistan. Based on cross-sectional data relating to 9,416 currently married women, the results of this study suggest that having one or more sons in the family is the principal predictor of the desired family size. Yet another important predictor is the education of the wife which plays a critical role in the family size determination. The study shows that the preferences for family size do not vary greatly between urban and rural areas.""",Pakistan development review,1989 Autumn,Pakistan,1989,80
3066196,Pharmacology of alcohol preference in rodents.,"In alcoholism research, two fundamental and closely related questions are: ""Why do people drink?"" and ""Why do some people drink too much?"" Humans voluntarily drink alcoholic beverages or self-administer alcohol, more often than not, in a social setting. Environmental factors and how individuals react to them can, therefore, have powerful influences on drinking behavior. On the other hand, the neuropsychopharmacological actions of ethanol and how different individuals react to them can be important biological determinants. Ethanol's action is biphasic, i.e., it can be reinforcing (rewarding) in the low concentration range, but aversive at high concentrations. Perception by the individual of the reinforcing actions of ethanol might be expected to maintain alcohol-seeking behavior, whereas aversive effects would be expected to extinguish this behavior. Identification of the environmental and biological variables that promote and maintain alcohol-seeking or alcohol self-administration behavior is key to our understanding of the disorder alcoholism itself.",Advances in alcohol & substance abuse,1988,United States,1988,80
12315065,Influences on the timing of first childbearing.,"The author develops the hypothesis that women from different population subgroups respond differently to economic and background influences when timing initial childbearing. Data are taken from the National Longitudinal Survey of Labor Market Experience and concern some 5,000 U.S. women followed from 1968 to 1978. ""Among all groups examined, age at first birth tends to increase as education levels increase, and married women with spouses present tend to be older than other women at first childbirth. Among whites, all economic influences considered--hourly pay rate, nonmarket income, and work during the year prior to childbearing--have a significant influence in deferring first childbirth, but family background does not. Among blacks, family background plays a significant role in determining age at first childbirth, but only one economic influence--the hourly pay rate--is significant.""",Contemporary policy issues,1987 Apr,United States,1987,80
12340195,"Non-white migration patterns in northern metropolitan areas, 1960-1970: the interaction between economic and affinitive factors.","""The principal objective of this article is to investigate the determinants of variation in the growth of non-white populations attributable to migration across northern [U.S.] metropolitan areas during the 1960s."" The investigation is done by means of a single equation framework model, which is applied to U.S. Bureau of the Census data. The results indicate that ""the migration-related growth of non-white populations in northern metropolitan areas during the 1960s was...importantly and directly associated both with the level of employment opportunities as measured by the proportion of the non-white population of labor force age officially employed in the mainstream economy of an SMSA and with the SMSA rate of net migration occurring over the preceding 10-year period, which indicates the role of chain migration.""",The Review of Black political economy,1984 Winter,United States,1984,80
2529668,[A historico-social approach to the medical scientific theory of Ludwik Fleck (1896-1961)].,"Ludwik Fleck has shown in his discussion of the logical empirism of the Vienna Circle that his concept of reality presupposes an unproven logico-structural correspondence between the world and the formal logical structure of language, i.e. between reality and thought. Upon this questionable foundation he proceeds to develop his own position concerning the theory of medical science. He claims that scientific knowledge is at no time exempt from cultural, historical and social conditions, of which scientific knowledge itself is a function. These conditions find expression in the style of thought of a particular epoch (""Denkstil"") as well as in the interaction of the participating scientists (""Denkkollektiv""). Flecks merits for having explicated the conditionality of the process of scientific knowledge over against positivistic thought have been honourably elaborated in many studies. The present study offers an analysis of the manner in which the Fleck position attempts to serve as an explanation of change in the content and style of thought in history. It will be made clear that these changes and developments can only be explained as the result of the interaction and competition among the collectives of scientists and thinkers. Fleck deprives his socio-historical position of its logical foundation by radicalizing these conditions in such a manner that they become fundamental determinants of human thought generally and for the individual scientist particularly. As a consequence, from the perspective in which the thought of the individual is thus determined, he can neither establish a convincing theory for changes in thought in history nor for the human relations obtaining within the collective of scientists and thinkers.",Sudhoffs Archiv,1989,Germany,1989,80
6802782,Evaluation of personal health services as a basis for health planning. A review with applications for Israel.,"Health care systems throughout the world are being scrutinized because of their growing cost in relations to national wealth. At the same time, techniques for evaluating health care with respect to appropriateness, quality and resource allocation are being developed. These techniques are multifactorial since they must relate to all aspects of health care including: characteristics of the population being served; available health care resources; measures of the process and utilization of care; measures of health care outcomes; peer review, including quality assessment of health care providers; consumer attitudes, knowledge, and compliance; care provided for ""tracer"" or sample conditions; and economic cost-benefit studies. Evaluation in health care assumes that a health care system and the providers of health care within that system are responsible and accountable for the health status of the population. It must, however, recognize that health services are not the sole determinants of health status; social, economic and cultural factors also play key roles. A comprehensive approach to evaluation in health care is outlined in this review. Many of the components that are available in the Israeli health care system are described; others that remain to be developed are discussed. Evaluation is an integral part of a comprehensive health care system; the components of evaluation must be built into any national system. As long as rationality is expected of health care, evaluation is an essential element of the overall system.",Israel journal of medical sciences,1982 Feb,Israel,1982,80
3585703,Personal and contextual determinants of coping strategies.,"This study examined personal and contextual predictors of active and avoidance coping strategies in a community sample of over 400 adults and in a sample of over 400 persons entering psychiatric treatment for unipolar depression. Sociodemographic factors of education and income (except for active-cognitive coping), personality dispositions of self-confidence and an easy-going manner, and contextual factors of negative life events and family support each made a significant incremental contribution to predicting active and avoidance coping. Among both healthy adults and patients, active and avoidance coping were positively associated with negative life events. Individuals who had more personal and environmental resources were more likely to rely on active coping and less likely to use avoidance coping. Moreover, for both groups, most of the predictors continued to show significant relations with active and avoidance coping strategies even after the stable component in coping was controlled in a longitudinal design. A comprehensive framework to understand the determinants of coping can be of practical value in suggesting points for therapeutic interventions aimed at fostering more adaptive coping efforts.",Journal of personality and social psychology,1987 May,United States,1987,80
4001231,[Suicidal tendencies in schizophrenic patients hospitalized for the first time].,"180 (15%) patients from 1208 first-hospitalized schizophrenic patients had suicidal tendencies. Our findings show that the suicidal tendencies of schizophrenic patients have their own features. These conclusions can be supported by the differences between the determinants of the suicidal tendencies of schizophrenic and non-schizophrenic population; such different determinants are: sex, age, family and suicidal method. Suicidal tendencies are more frequent among patients without formal thought disturbances. We explain this fact with an ""incoherence of decision processes"". The features of the suicidal tendencies of schizophrenic patients are based on the grounds of psychosis own dynamic.","Psychiatrie, Neurologie, und medizinische Psychologie",1985 Apr,Germany,1985,80
6699384,Sex differences in life satisfaction: Australian data.,"Data from an Australian survey of 1,050 elderly men and women were analyzed with regard to sex differences in life satisfaction and its determinants. Men and women had very similar levels of education, health, financial satisfaction, subjective social integration, and morale. Little difference between sexes was found in the causal process determining life satisfaction. There was little or no interaction between sex and the other variables examined.",Journal of gerontology,1984 Mar,United States,1984,80
6705636,The determinants of parenting: a process model.,"This essay is based on the assumption that a long-neglected topic of socialization, the determinants of individual differences in parental functioning, is illuminated by research on the etiology of child maltreatment. Three domains of determinants are identified (personal psychological resources of parents, characteristics of the child, and contextual sources of stress and support), and a process model of competent parental functioning is offered on the basis of the analysis. The model presumes that parental functioning is multiply determined, that sources of contextual stress and support can directly affect parenting or indirectly affect parenting by first influencing individual psychological well-being, that personality influences contextual support/stress, which feeds back to shape parenting, and that, in order of importance, the personal psychological resources of the parent are more effective in buffering the parent-child relation from stress than are contextual sources of support, which are themselves more effective than characteristics of the child.",Child development,1984 Feb,United States,1984,80
3168446,Sexual and reproductive life events in relation to duration of oral contraceptive use.,"In order to disclose differences between users and non-users of oral contraceptives (OC), 620 women aged 15-54 were invited to participate in an in depth interview about sexual, contraceptive, and reproductive life events. Of the 585 women who participated, 459 were consecutive gynecological in- or outpatients, and 126 were selected from visitors in general practice. Data was analysed by multivariate test statistics. After correction for present age and social class, the duration of use of OC (DOC) among women 15-34 years of age correlated negatively to age at menarche and coital debut and positively to number of sexual partners, oral-genital sexual practice, and number of pelvic inflammatory diseases. Among women over 35, DOC was positively associated only to cigarette smoking. No correlation was found to coital frequency (whether earlier, present or during pregnancy or menstruation), number of births and abortions, or to social classification. In epidemiological research on benefits and risks of oral contraceptives, confounding influence of one or more variables is of crucial importance. The present findings point at sexual and life-style habits as potential confounders in the study of OC and associated diseases.",Contraception,1988 Jul,United States,1988,80
6638158,Factors influencing the severity of childhood bereavement reactions.,"As part of a longitudinal study of 25 preadolescent kibbutz children who lost their fathers during the October War of 1973, child, family, and circumstantial variables were examined in an effort to assess their relative contribution to the intense emotional disturbance exhibited by half of the group. Findings suggest that pretraumatic family and environmental factors are significant determinants of the duration and severity of bereavement.",The American journal of orthopsychiatry,1983 Oct,United States,1983,80
6486251,Temperament and infant mortality among the Masai of East Africa.,"On the basis of Western studies suggesting that infants with difficult temperaments are at greater risk for behavioral and physical disorders, the author postulated that Masai infants with difficult temperaments would be at greater risk in the harsh environment created by the sub-Saharan drought in 1974, which disrupted the life of the Masai people of East Africa and resulted in increased infant mortality. Two groups of infants with difficult and easy temperaments were defined and followed. Contrary to expectations, mortality was greater for the infants with easy temperaments. The infant's contribution, child-rearing orientation, and feeding practices were factors influencing survival.",The American journal of psychiatry,1984 Oct,United States,1984,80
3503938,Lifestyles and social class: implications for primary care.,"Data from the Oxford healthy life survey were used to explore social class variations in beliefs about the determinants of health, willingness to contemplate behaviour change and experience of lifestyle advice in primary care.While the association between lifestyle factors and health was well-recognized by all social groups, those in social classes 1 and 2 were more likely than others to stress the importance of smoking, diet and exercise, while those in social classes 4 and 5 were more likely than middle class people to emphasize the effect of socioeconomic influences on health such as unemployment, income, pollution and housing. Members of all social classes attributed considerable importance to psychosocial influences on health. In all social classes a substantial proportion of overweight people expressed a desire to reduce their weight, smokers to modify their smoking habits and sedentary people to increase the amount of exercise they took. However, there was less interest in dietary change or reduction of alcohol consumption. One third of the smokers and of those who were overweight had received advice from health professionals about behaviour modification, but less than 10% of those in the other risk groups reported receiving advice. There was a high demand for advice on health; 44% of all respondents said they would be interested in receiving advice on a healthier lifestyle.",The Journal of the Royal College of General Practitioners,1987 Dec,England,1987,80
