PMID,TI,AB,JT,DP,PL,YY,year
3317879,Cultural issues in maternal and child health and nutrition.,"Social science research on cultural issues in maternal and child health has stressed some aspects and neglected others. From the perspective of both policy applications and theory development, new research efforts could profitably be directed to the following areas: cultural adjustments to changed energy and nutrient requirements in pregnancy and lactation; maternal illness; the mother/infant dyadic interaction; emic views of growth and development; determinants of infant and young child feeding; management of childhood illnesses; popular medicine and childhood illnesses; intra-household food distribution; household composition and maternal and child health; and macrolevel/microlevel linkages and health.",Social science & medicine (1982),1987,England,1987,80
3874527,On processes of peer influences in adolescent drug use: a developmental perspective.,"Data from longitudinal studies of adolescents carried out over the last ten years are reviewed to provide an integrated and dynamic perspective on the nature of friendships and processes of peer influence in adolescent drug involvement, within a general developmental perspective. Four interrelated questions are examined: What individual attributes are especially important in the formation of friendships among adolescents? Which of two processes, selection or socialization, account for the similarity in values and behaviors observed in ongoing friendship dyads, and how important is similarity in friendship formation and dissolution? What is the nature of friends' influence as compared to parents', and in which domains of adolescent's life do these influences exert themselves? What mechanisms, role modeling or social learning, underlie processes of interpersonal influences? Relational dyadic and triadic samples of adolescents matched to a parent and/or a best friend and observed at one point in time as well as over time provide important and relatively rare sources of data on processes of interpersonal influence. Sociodemographic characteristics are the strongest determinants of friendship formation, with participation in illicit drugs following next in importance. Both selection (assortative pairing) and socialization contribute to observed similarity in friendship pairs. Adolescents coordinate their choice of friends and their values and behaviors, in particular the use of marijuana, so as to maximize congruency in the friendship dyad. If there is a state of unbalance such that the friend's attitude or behavior is inconsistent with the adolescent's, the adolescent will either break off the friendship and seek another friend or will keep the friend and modify his or her own behavior. Both parents and peers can have strong influences on adolescents, depending upon the arena of influence. Parents are especially important for future life plans, while peers are most important for involvement in illicit drug use. However, for drug use itself, there are different patterns of influence depending upon the stage of drug involvement. Peers are especially important for initiation into marijuana use, while parental factors gain in importance in the transition from marijuana use to the use of other illicit drugs. Interpersonal influences of peers on ongoing marijuana and alcohol use result from modeling and imitation more than from social reinforcement and the transmission of values.",Advances in alcohol & substance abuse,1985 Spring-Summer,United States,1985,80
2768294,Determinants of breast-feeding and post-partum amenorrhoea in Orissa.,"A life table analysis is made of the duration of breast-feeding and post-partum amenorrhoea in Orissa, India, taking one variable at a time using data from a baseline survey of fertility and mortality (BSFM) conducted on the lines of the World Fertility Survey. Then a multivariate (proportional hazard) analysis showed that socioeconomic factors including residence, caste status and education influence the breast-feeding and post-partum amenorrhoea periods. There was no effect of maternal age on the length of breast-feeding, but mean length of post-partum amenorrhoea varied with age. The durations of breast-feeding and post-partum amenorrhoea are strongly related.",Journal of biosocial science,1989 Jul,England,1989,80
2530487,Determinants of return-to-work among low back pain patients.,"This prospective study identifies physical, behavioral, and psychosocial correlates of subsequent employment status in a sample of low back pain patients. The sample of 150 subjects was drawn from 2 populations of persons with chronic low back pain: 87 individuals who were receiving care at a university low back pain clinic, and 63 individuals who had applied for (but not yet received) Social Security compensation on the basis of low back pain. All subjects had worked at least 3 months prior to their latest unemployment period and were currently out of work. Initial assessment included a medical history, physical examination, biomechanical testing, psychiatric interview, and MMPI testing. All subjects were followed up 6 months later to determine whether they had returned to work. Cross-sectional group comparisons at the time of initial assessment showed that, after controlling for the effects of age, the two samples differed on several physical and biomechanical measures, the Social Security group reflecting a more chronic picture. Group differences on physical variables were found, but most significant differences disappeared when adjusted for length of time out-of-work. Longitudinal analyses showed that few objective physical or biomechanical measures were associated with return-to-work at 6 months, while a number of psychosocial variables were significant predictors of 6-month work status. The data suggest that exclusive reliance on the physical examination to determine level of disability, without consideration of psychosocial conditions, and without adjusting for the confounding effects of age and length of time out-of-work, is not empirically justified. Logistic regression analysis was used to ascertain the relative contribution of each predictor to outcome and to illustrate the hypothetical effects of changes in the levels of selected risk factors on the likelihood of return-to-work. Implications for interventions with low back pain patients are discussed and future research directions suggested.",Pain,1989 Oct,United States,1989,80
4095592,The stress concept as a problem for a 'theoretical pathology'.,"Theoretical pathology' is defined as the conceptual foundation of medicine. Research in this area is concerned with the analysis of explicit and implicit patterns of thought dominating research and practice. Using the example of the stress concept, it is suggested that it is a 'key word' with denotative and connotative meanings accessible to professional and laymen, contributing to explore the 'gray zone' between 'health' and 'disease' by linking psychological, social and biological determinants of 'well-being' and 'discomfort'. Examples of current research illustrate possible expansions of medical theorization.",Social science & medicine (1982),1985,England,1985,80
7190778,The critical cues for diurnal death feigning in young chicks: a functional analysis.,"The critical determinants of extended diurnal death feigning were assessed in a refinement experiment in which visual and tactile cues during rearing and/or testing were systematically eliminated. Ninety-five domestic chicks were reared in either a social environment or physical (tactile) isolation, and half in each rearing condition were reared and/or tested under conditions of visual restriction. As expected, social rearing was prerequisite to the manifestation of extended death feigning; however, the incidence and duration of death-feigning was attenuated by functional visual isolation of socially reared chicks during either rearing or testing. It was concluded that visual novelty of the environment is the minimal condition for sustained death feigning by young chicks in the daylight hours.",The American journal of psychology,1980 Jun,United States,1980,80
2892348,Increased activity of serum gamma-glutamyltransferase in myotonic dystrophy.,"The activity of serum gamma-glutamyltransferase (gamma-GT) and its determinants were studied in 17 patients with myotonic dystrophy. The gamma-GT activity was elevated in 11 patients and its mean value was five-fold higher than in healthy controls. The increase in gamma-GT could not be explained by factors generally known to result in a misleading elevation of gamma-GT. Most patients with elevated gamma-GT also had one or more other pathological laboratory tests related to hepatic function but none had a clinically significant liver disease. Serum gamma-GT activity was not related to the disability caused by dystrophy or to the level of serum creatine kinase suggesting that the elevation of serum gamma-GT is not an indication of a general cell membrane dysfunction. It is concluded that the increase in serum gamma-GT activity in patients with myotonic dystrophy is due to a real but mild liver involvement, which should be taken into account in the examination of these patients who often complain of gastrointestinal symptoms.",Acta medica Scandinavica,1987,Sweden,1987,80
6875802,"Self-consciousness, self-esteem, and success-failure as determinants of alcohol consumption in male social drinkers.","An experiment was conducted to test the proposition that alcohol is consumed as a function of the quality of past performances and the individual's level of private self-consciousness. One hundred and twenty male subjects were randomly given success or failure feedback on an intellectual task. They then participated in a separate ""wine-tasting"" experiment in which they were allowed to regulate alcohol consumption. As predicted, high self-conscious subjects who had received failure feedback drank significantly more wine than did high self-conscious subjects who received success feedback. Consumption by low self-conscious subjects fell between these extremes and did not vary as a function of success and failure. Additional data indicated that these results were mediated by differential sensitivity to the positive or negative implications of success/failure by high and low self-conscious subjects. The results are discussed in terms of their implications for theoretical accounts of the psychological antecedents of alcohol consumption.",Journal of personality and social psychology,1983 Jun,United States,1983,80
7143281,Adjustment to life after stroke with special reference to sexual intercourse and leisure.,"Changes in frequency of sexual intercourse and of leisure activities were related to degree of physical impairment and levels of dependence in primary and secondary ADL in 110 subjects with one stroke. About 75% of the subjects reduced their frequency or ceased having intercourse and active leisure. While changes in frequency of intercourse were temporally independent, changes in leisure activities were less pronounced for subjects examined later than 12 months after the stroke than for those investigated earlier. For intercourse, primarily ADL-dependence and impaired cutaneous sensibility were major negative determinants. Moreover, subjects with previously known arterial hypertension, myocardial infarction or diabetes mellitus had changed relatively less than those without these ailments, probably due to pre-stroke reductions. It is suggested that the marked changes in sexual and leisure activities are accomplished by unsuccessful coping with the vascular catastrophe and its sequelae. Aspects of coping problems, primarily the disease-related, but also those of intra- and inter-personal nature are discussed.",Journal of psychosomatic research,1982,England,1982,80
28564235,"BODY SIZE, SPERM COMPETITION, AND DETERMINANTS OF REPRODUCTIVE SUCCESS IN MALE SAVANNA BABOONS.","One component of sexual selection is sperm competition. It has been reasoned that the intensity of sperm competition may be reflected in the relative testicular sizes of animals. Among males residing in multimale breeding systems, testicular size is relatively larger than among males residing in unimale mating systems. Information on whether differences in testicular size within a species can account for differences in male reproductive success is unavailable for natural populations of primates. A population of six troops of savanna baboons in Kenya was surveyed for morphometric analysis, and one of these troops was the subject of extensive behavioral observations afterwards. Testicular weights could not be obtained, but measurements of linear dimensions were transformed into volumetric estimates. Male weight accounted for 30% of the variance in testicular volume. Neither body size nor testicular volume was associated with differences in male reproductive activity. The outcome of fights over access to females could not be related to male body size, and ejaculatory patterns of males were independent of testicle size. Both sperm competition and aggressive competition intensified during the four-day optimum conception period, but fights over access to consort females were infrequent. Among savanna baboons, the probability of an ejaculation resulting in a conception is fairly low, which may account for the infrequency of injurious fights. Although testicle size influences sperm production, it does not influence either the timing of mating or the fertilizing capacity of spermatozoa, and both of these factors probably account for a substantial fraction of the variance in male baboon paternity. Sperm competition is an adjunct to agonistic competition as a mechanism affecting male baboon reproductive success. It is concluded that male reproductive success in baboons is affected more by social factors than by morphological traits associated with size.",Evolution; international journal of organic evolution,1989 Nov,United States,1989,80
7214067,Some characteristics of the hearing-impaired elderly who do not present themselves for rehabilitation.,Social and audiometric characteristics of the hearing-impaired elderly without aids have been analysed and some understanding developed of the factors which lead people to seek rehabilitation. The two major single determinants of seeking help were found to be severity of impairment and onset of deafness before reaching retirement age. There were strong indications that negative attitudes of both the elderly themselves and their general practitioners towards deafness and ageing played a crucial part in perpetuating the neglect of the disorder.,British journal of audiology,1981 Feb,England,1981,80
3325650,Epidemiological issues in mental retardation.,"The basic epidemiological issues have not changed fundamentally in 30 years but emphases are different. Clarity of concept and definition is essential; we need several definitions for different purposes, and should distinguish global criteria defining groups in some way specifically 'retarded' and partial criteria defining groups not exclusive to retardation. Of global definitions, we can distinguish Intellectual Impairment based on IQ, Learning Disability based on educational criteria, and Mental Handicap or Retardation based on service or administrative criteria. The first and second may be co-terminous for children. The first and third are usually co-terminous below a certain IQ level, conventionally 50, as SII and SMH/R. This is not so for higher ability groups: MII and MMR are conceived and defined differently, and suit different research purposes. There may be much unknown need because there have been so few studies of total IQ defined groups above 50. Although organic and psychological factors are very important, the study of MMR needs to recognize its primarily social nature, reflecting determinants of selection into MMR status in legal, organizational and professional structures, activities and attitudes characteristic of particular communities and cultures. If the primary focus is on aetiological factors, natural history, and preventive possibilities, study group should be aetiologically defined and preferably not limited to MR. The same applies to specific impairments, disabilities, diseases, behaviours and disadvantages. The services are also susceptible to epidemiological approaches, descriptive, analytic, interventionist and evaluative, but little is yet available on agency structure and function, professional activities, attitudes and training, legal contexts, and financial constraints. Rigorous outcome studies would greatly benefit rapidly developing services. We know quite a lot about the distribution and associations of SII/SMR, though more is needed, especially to clarify issues of social class distribution. There is a dearth of good research in MII or MMR, and several large scale new studies could be justified. Work on the epidemiology of aetiological entities has progressed, though there are many gaps. Because of their rarity, we should be looking to bring together all the data on aetiological diagnosis now accumulating in good paediatric units throughout the UK.",Journal of mental deficiency research,1987 Dec,England,1987,80
12280982,"Determinants of short-term fluctuations in nuptiality in Sweden, 1751-1913: application of multivariate ARIMA models.","""This study examines the determinants of short-term fluctuations in nuptiality in Sweden from 1751 to 1913, using ARIMA [Auto Regressive Integrated Moving-Average] models.... The following general patterns prevailed throughout the period 1751-1913: both better economic conditions (good harvests and lower rye prices) and higher mortality (leading to more remarriages, and enabling first marriages through inheritance) were followed by higher nuptiality. In addition, emigration of single persons after 1850 was inversely related to nuptiality."" (SUMMARY IN FRE)",European journal of population = Revue europeenne de demographie,1988 May,Netherlands,1988,80
6699384,Sex differences in life satisfaction: Australian data.,"Data from an Australian survey of 1,050 elderly men and women were analyzed with regard to sex differences in life satisfaction and its determinants. Men and women had very similar levels of education, health, financial satisfaction, subjective social integration, and morale. Little difference between sexes was found in the causal process determining life satisfaction. There was little or no interaction between sex and the other variables examined.",Journal of gerontology,1984 Mar,United States,1984,80
3169388,Perinatal risk factors and minor neurological dysfunction: significance for behaviour and school achievement at nine years.,"A prospective study was carried out on 133 neurologically deviant infants, 205 with mild abnormalities and 230 normal newborns to compare behavioural and cognitive development with neonatal and nine-year-old neurological condition. Overtly handicapped children were excluded. Major determinants of school failure were the severity of minor neurological dysfunction (MND) and social class. Main risk factors for distractable and clumsy behaviour were MND classification and male sex; for troublesome behaviour male sex and interval complications after two years of age; and for timid behaviour, family adversity. Definite neonatal neurological deviancy contributed both directly and by its association with MND to problems in behaviour and scholastic abilities. Mild neonatal neurological abnormalities and adverse obstetrical events contributed only indirectly to behavioural and learning problems. Preterm birth (less than 34 weeks) was the sole obstetric variable directly related to some of the outcome variables. The difference between home and school perception of the children's behaviour is emphasized.",Developmental medicine and child neurology,1988 Aug,England,1988,80
2801628,Ethical dilemmas in community intervention.,"Ethics code books provide only general guidelines and are inadequate in resolving explicit ethical dilemmas that frequently occur in community intervention. Ethical choices often reflect personal values as well as professional role proscriptions and are difficult to resolve for a number of reasons. It often is not clear to whom the interventionist should be accountable, or what the long-range impact may be of specific programs that seem to have short-term benefit. Value clashes can occur between consultants and consultees, even when both groups believe that they represent the best interests of vulnerable client groups. Since personal values are important determinants of ethical choices, whenever possible, they should be communicated openly so community groups can understand the interventionist's values before community projects begin. It also is important to share ethical dilemmas with professional colleagues in order to provide community psychologists with constructive feedback from their professional peers, and to help others anticipate similar value conflicts in their own work. These points are illustrated by discussion of the vignettes presented by O'Neill (1989) and by additional examples drawn from my own experience.",American journal of community psychology,1989 Jun,England,1989,80
4048286,Patient-perceived functional outcomes associated with elective hip and knee arthroplasties.,"The purpose of this study was to determine the effect elective hip and knee arthroplasties had on functional activities of daily living and if the background variables of age, gender, and surgery location can be used to predict functional outcome after these types of surgeries. Data were collected from 43 subjects, 6 to 35 months after they had elective hip or knee arthroplasties. The subjects responded to a mail survey that defined before surgery and after recovery functioning in relation to 22 activities of daily living representing personal care, housework-yard work, and recreation-social activities. Approximately 65% of the subjects reported no change in their ability to perform the 22 surveyed activities. Psychosocial variables appeared to be significant determinants of function. When the selected background data were compared with surgery results, women performed significantly better than men (p less than .05), but age and surgery location were not significant variables affecting outcome.",Physical therapy,1985 Oct,United States,1985,80
3222582,Predictors of non-adoption of cigarette smoking following experimentation.,"The Childhood Antecedents of Smoking Study (CASS) investigated patterns of cigarette smoking among junior and senior high school students in an upper midwest school district. Four biannual school-based surveys were conducted over two years. A cohort of 72 smokers was identified and followed to determine who continued smoking and who quit. Discriminant analysis was used to study social, psychological, and environmental factors predictive of quitting smoking. Compared to continuing smokers, quitters reported having fewer friends and siblings who smoked, they were less likely to view the cigarette smoker's image as positive, and lived in families where parental involvement with teenagers was high (based on the reports of parents). These results are consistent with the view that social influences are strong determinants of patterns of adolescent smoking behaviour.",Scandinavian journal of primary health care,1988 Sep,United States,1988,80
2648602,"The state, class and the allocation of health resources in southern Africa.","In Africa the literature specifically linking the state, class and the allocation of health resources is sparse, and the evidential base for health research is inadequate and difficult to interpret. This paper looks at some of the ways in which state, class and health may be related in southern Africa. The region provides useful comparisons because of the starkness of the relationships between class and race and disease patterns and health care in much of the sub-continent; the different types of state and class structure within southern Africa; and the changes in ideology and to some extent health practice which came with the political independence of some of its component parts. Using both historical and contemporary data, it pinpoints the importance of analysing the specific and changing form of the state in the different countries of the region, in order to understand the social determinants of disease and the allocation of health resources, and looks at the significance of class, race, ethnicity and gender in the incidence of health and the state's response. It highlights the specific colonial legacies, continuing imperial linkages and location of countries in the international division of labour which inhibit changes in health care. Within the region, the migrant labour system and South Africa's aggressive policies of destabilisation create particular problems for weak states and for individuals within them attempting to implement more progressive health care programmes. The paper also argues that the ideological role played by health care has to be understood, and shows the diverse uses to which it is put across the region. The paper concludes that while the position of the state in the international and regional economy, its specific form and the nature of its class relations are predictors in some sense of health and health care, a variety of micro-level political and social decisions and mediations have also to be taken into account. While most of the countries of the region are in some sense part of the 'periphery', and a product of colonialism, these labels are insufficient to explain the differences between them in terms of disease patterns and health care systems. The specificities of internal social dynamics, local class ethnic and gender struggles and political conflicts are also crucial.",Social science & medicine (1982),1989,England,1989,80
28311213,Environmental versus social factors as determinants of growth in nestlings of a communally breeding bird.,"Nestlings of the communally breeding Greycrowned Babbler (Pomatostomus temporalis) were studied to discover if supplemental feeding by auxiliary birds at nests enhanced their growth. Growth of wing, bill, tarsus and weight was measured. Growth curves were fitted by computer using a commercial program (MLAB). Our data provided little support for possible sibling competition. A significant component of the variance in asymptote and growth constant for some variables could be attributed to differences among nests. Environmental variables such as temperature and rainfall were much more strongly associated with nestling growth than were the numbers of auxiliary birds feeding broods.",Oecologia,1984 Aug,Germany,1984,80
3282449,Lies and liars: psychiatric aspects of prevarication.,"The authors discuss the phenomenon of lying, a common psychic process that has received remarkably little scrutiny. The ubiquity of lying and others forms of deception suggests that they have ""normal"" aspects, but lying which is persistent or destructive to the quality of a person's life becomes pathological. Lying has many determinants, including developmental, biological, social, and psychodynamic. Antisocial, histrionic, narcissistic, borderline, and compulsive personalities have been associated with lying. The treatment of lying needs to be individualized according to the overall symptom complex in which it is embedded.",The American journal of psychiatry,1988 May,United States,1988,80
6701952,Birth control discontinuance as a diffusion process.,"This paper applies the diffusion of innovations model to the study of the birth control discontinuance of first-time users in the Dominican Republic. Two sets of factors are examined: social characteristics of the adopters are used to test Rogers's and Shoemaker's contention that discontinuers have more traditional values than continuers; and the adoption decision process is analyzed to identify the relationship of communication factors to discontinuance. Although number of children and experience of method problems were the major determinants of discontinuance, unfavorable information from friends and other birth control users was a significant factor. Rumor was found to have little effect on a women's decision to continue or discontinue.",Studies in family planning,1984 Jan-Feb,United States,1984,80
7264477,The holistic health movement: a survey and critique.,"This article discusses the nature and significance of the holistic health movement in four ways. First, a general characterization of the movement is proposed, based on shared commitment to five assumptions: (1) a positive view of health as well-being, (2) individual responsibility for health, (3) the importance of health education, (4) control of social and environmental determinants of health, and (5) low technology of ""natural"" therapeutic techniques. Second, a basic difference among advocates of holistic health/medicine is proposed in terms of the presence or absence of commitment to scientific method. Third, holistic health/medicine is briefly compared with concepts of holism in biology and in the social sciences. Finally, criticisms of each of the basic tenets of the holistic health movement are offered.",The Journal of medicine and philosophy,1981 May,United States,1981,80
7419352,"Human food selection: why do we know so little, and what can we do about it?","Most of the 'variance' in human food selection can be attributed to culture and individual experience. It is argued that while rigorous research on biological determinants of food selection is very valuable, we must also invest heavily in more exploratory, social science oriented studies. Only in this way can we approach most of the major determinants of food choice. We must recognize that food selection is multidetermined and context dependent. At this early stage of scientific development in this field, we must be willing to consider tradeoffs between rigor or quantification and promising preliminary and qualitative studies.",International journal of obesity,1980,England,1980,80
2980864,The resolution solution: longitudinal examination of New Year's change attempts.,"This study prospectively tracked the self-change attempts of 200 New Year's resolvers over a 2-year period in order to more fully understand the coping determinants of maintenance and the natural history of lapses and relapses. Seventy-seven percent maintained their pledges for 1 week but only 19% for 2 years. Successful resolvers reported employing significantly more stimulus control, reinforcement, and willpower than the unsuccessful over the 2 years; social support and interpersonal strategies failed to predict success before 6 months but did so thereafter. Counterconditioning and fading were retrospectively nominated as the most efficacious coping strategies; paucity of willpower and failure of stimulus control were reported as the most hindering to maintenance. Fifty-three percent of the successful group experienced at least one slip, and the mean number of slips over the 2-year interval was 14. Slips were typically precipitated by a lack of personal control, excessive stress, and negative emotion.",Journal of substance abuse,1988-1989,United States,1988,80
3669671,Intoxication and self-orientations during alcohol use: an empirical assessment of the relationship and of its determinants among employed men and women.,"Analysis of data from a survey of employed adults in Detroit indicates that frequency of intoxication is associated with a masculine self-orientation among men and a feminine self-orientation among women during alcohol use. The study calls attention to the importance of fathers' drinking, life events, social class relations and a generalized alienation from self, work and society for understanding frequency of intoxication and masculine and feminine orientations during alcohol use. A path analysis suggests that the men and women who become intoxicated may regain a sense of self and relationships to others that they do not have in sober everyday life. Implications for future research on heavy drinking and self-orientations during alcohol use are discussed.",Journal of studies on alcohol,1987 Sep,United States,1987,80
2614820,Testosterone and cigarette smoking in early adolescence.,"Social and psychological variables are used to explain why young people become cigarette smokers, whereas biological factors have been virtually ignored as possible determinants of that behavior. In this study, salivary testosterone was positively associated with cigarette smoking among 201 subjects 12-14 years of age. This finding suggests that testosterone should be included in future considerations of adolescent cigarette smoking.",Journal of behavioral medicine,1989 Oct,United States,1989,80
7280342,Sociological aspects of community-based health intervention programmes. The North Karelia Project as an example.,"The article considers the sociological aspects of community based health intervention programmes using the North Karelia Project as an example. Health programmes are still in the process of institutionalisation. This means that unlike long established disciplines they do not yet have a well-established methodology, clear research evaluation criteria, or known laws or invariances. The social characteristics of health intervention programmes are considered. They may be regarded as action research. A basic dilemma in the aims of health intervention programmes is emphasized; on the one hand to produce a change in the behavior and health status of the population, and on the other hand to discover the laws or invariances, governing them. The solution of this conflict affects the goals, methods and organisation of the programme and is also important in the evaluation of the outcome. The North Karelia Project, like other health intervention programme was launched and given legal force for medical reasons based on epidemiological research into risk factors. However, behaviour affecting health involves many other dimensions than the medical one. The social determinants and functions of health behaviours, and the role of health intervention as an agent of social control are discussed. Finally, the results and evaluation of this community level health intervention programmes are discussed and their practical implications are considered.",Revue d'epidemiologie et de sante publique,1981,France,1981,80
3324357,Genital chlamydial infection: a role for social scientists.,"Potential sociomedical research contributions to the understanding of genital chlamydial infections are outlined in a six-part sociomedical 'checklist'. Sociomedical research focuses on human behavior and its social, economic, cultural, and psychological determinants. Thus, the author urges sociomedical researchers--primarily medical sociologists, medical anthropologists, social psychologists, and public health economists--to explore the cultural, socioeconomic, and behavioral factors contributing to the current 'epidemic' of genital chlamydial infection, a sexually transmitted disease (STD) that is found worldwide and has now supplanted gonorrhea as the most common STD in the industrialized nations. Control of this STD is particularly important because of its grave consequences for women's and maternal/child health; these include ectopic pregnancy, infertility, and neonatal morbidity. Before effective prevention and control programs can be realized, however, beliefs and behaviors surrounding such areas as sexuality, fertility, contraception, STDs, hygiene, and health care must be discerned for widely based populations in both industrialized and nonindustrialized nations.",Social science & medicine (1982),1987,England,1987,80
2589474,"Nutritional determinants of high-altitude growth in Nunoa, Peru.","Data on nutritional intake and patterns of physical growth in the rural Andean community of Nunoa, Peru (elevation 4,000 m), are described and compared to data previously collected from this location. Food consumption data and selected anthropometric measures were obtained from a sample of 33 households. Estimates of caloric intake from this study are very similar to those obtained in Nunoa during the mid- and late 1960s. However, within the present sample, upper income (i.e., middle class) individuals have significantly higher caloric intakes than those of the lower income group and also appear to have an improved diet relative to individuals of 20 years ago. Anthropometric data show that children of the upper socioeconomic status (SES) group are significantly taller and heavier than the lower SES group children. Moreover, the children of the wealthier families are taller and heavier than the children measured 20 years ago at the same location, whereas the poorer children are not. These results indicate that nutritional factors have significantly contributed to the extreme pattern of slow growth previously reported for children of Nunoa and, moreover, demonstrate how social and environmental forces interact to create differential levels of stress that contribute to variation in biological well-being.",American journal of physical anthropology,1989 Nov,United States,1989,80
3992290,Psychosocial adjustment of victims of occupational hand injuries.,"A group of hand injury patients was followed up 2-3 years after their injury. Compared to a non-patient control group hand injury patients were more externally oriented, and reported more psychological symptoms. Based on their General Health Questionnaire scores, the patients were divided into a low score and a high score group. High GHQ scores were associated with external locus of control, less social activities, and dissatisfaction with social life. The medical rating of loss of earning capacity was not predictive of overall occupational or psychosocial adjustment. Suggestions are made for future research into determinants of occupational adjustment of these patients.",Social science & medicine (1982),1985,England,1985,80
4076484,Rural-urban mobility in Thailand: a decision-making approach.,"This paper has analyzed a theoretical model of mobility decision-making. The model relies entirely on individual-level factors rather than macro-level factors as determinants of migration decision-making. The individual-level variables included in the model are: recent mobility history, urban social contacts, information about urban areas, evaluations of different locations, migration plans, and actual movements in the period subsequent to an initial interview. The empirical results indicate that with some exceptions there are relatively strong links of the type suggested in the model among these variables. The model was evaluated separately for two groups of villages for movement to Bangkok and for movement to Northeast Thai towns. Thus, four submodels were estimated, providing an opportunity to observe how robust the model is with respect to varying destinations and origins. Although certain differences are found among the four submodels, the overwhelming feature is their similarity. Where differences do exist, they generally reflect differences in the effectiveness of prior mobility as a predictor of other variables in the process. Clearly, a villager's previous history of movement is a key factor affecting subsequent movement and the entire decision-making process. The primary effect of having friends and relatives in a particular urban center is to increase the amount of information a villager has about that urban center. Information has a significant effect on evaluations and plans. Except in one submodel, evaluations have a significant effect on plans; and the existence of plans--which to some extent represent a culmination of social contacts, information, and evaluations--is the only factor other than previous mobility which has a significant direct effect on subsequent movement. Thai policy makers are searching for ways to stimulate the growth of regional urban growth centers and reduce the growth of Bangkok. From the standpoint of intervention, a key variable in this process would appear to be information. Not only is information level related to evaluations of an urban area and mobility plans, but, compared to other variables in the model, it appears to be relatively amenable to modification by inputs deriving from a source external to the village itself. It appears difficult to modify evaluations or migration plans directly, though both could be indirectly influenced by informational inputs. Movement history would be difficult, if not impossible, to manipulate; while villagers could be sponsored for short trips to town, this is not likely to produce much long-range effect.(ABSTRACT TRUNCATED AT 400 WORDS)",Demography,1985 Nov,United States,1985,80
3619612,Employment after spinal cord injury.,"A predictive model for employment after spinal cord injury was developed. The study population consisted of 154 spinal cord injured persons who were treated at our hospital between 1973 and 1979, and followed for seven years after injury. Demographic, social, and injury severity data were abstracted from each subject's hospital record. Motivation to work, employment history, and sources of postinjury financial support, were assessed by a vocational rehabilitation counselor. The study population was divided into four groups: persons continuously unemployed after injury, homemakers, students, and those employed at some time during the seven-year follow-up period. Stepwise discriminant analysis was used to develop a predictive model that ultimately included seven variables: gender, motivation to work, whether the patient's last job required ambulation, race, educational level, a functional ability score, and whether the patient had children. The model correctly classified 82% of those persons who were continuously unemployed, 100% of homemakers, 63% of students, and 72% of employed subjects. Overall, 79% of subjects were classified correctly. The most important classification errors were between the unemployed and employed groups. Seventeen percent of employed patients were incorrectly classified as unemployed, and 11% of unemployed patients were incorrectly classified as employed. Although there are other determinants of postinjury vocational status, individual potential can be assessed by means of a comparatively small set of predictor variables.",Archives of physical medicine and rehabilitation,1987 Aug,United States,1987,80
3538185,Social and biocultural determinants of food selection.,"Health professionals concerned with improving the nutritional status of populations are facing numerous problems ranging from emaciation to overnutrition. This review article addresses the complexity, the relative significance and the interaction of factors leading to the nutritional profile of specific groups and individuals. When availability of food is threatened, the programs designed to reduce the incidence of malnutrition must balance the food supply with energy resources and population needs as well as encourage economic improvement of food distribution systems. For those persons having access to an abundant food supply, social forces and technological factors may affect food patterns, resulting in unbalanced diets associated with chronic diseases. Misinterpretation of reliable scientific findings is a major cause of abnormal nutrition behaviour. Overreaction to health messages may precipitate such conditions as anorexia nervosa or nutrient toxicity. Adverse food reactions, real or imagined, lead to restrictions in food selection. Excessive austerity in food use negates the pleasure of eating, a useful mechanism in food choice ensuring food diversity.",Progress in food & nutrition science,1986,England,1986,80
2710760,A multivariate study of determinants of vigorous exercise in a community sample.,"The purpose of this study was to explore the associations between several social learning theory variables and self-reported vigorous exercise and to consider the implications for exercise promotion. A random sample of adults in San Diego, California, was surveyed by mail. The 2,053 respondents (response rate, 43.4%) overrepresented Caucasian, affluent, and well-educated groups. A model of 24 variables accounted for 0.27 of the variance in exercise, and results strongly supported social learning theory. The strongest correlates were self-efficacy (i.e., confidence in the ability to exercise in specific situations), perceived barriers to exercise, modeling, dietary habits, support from friends, and age. Smoking was inversely associated with exercise in men only. We encourage researchers to conduct intervention trials to test the hypotheses generated in this study.",Preventive medicine,1989 Jan,United States,1989,80
