PMID,TI,AB,JT,DP,PL,YY,year
18365511,"[A shortened scale for overall, emotional and social loneliness].","Loneliness is an indicator of social well-being and pertains to the feeling of missing an intimate relationship (emotional loneliness) or missing a wider social network (social loneliness). The 11-item De Jong Gierveld scale has proved to be a valid and reliable measuring instrument for overall, emotional and social loneliness, although its length has sometimes rendered it difficult to use the scale in large surveys. In this study, we empirically tested a shortened version of the scale on data from two surveys (N=9448). Confirmatory factor analyses confirmed the specification of two latent factors. Congruent validity and the relationship with determinants (partner status, health) proved to be optimal. The 6-item De Jong Gierveld scale is a reliable and valid measuring instrument for overall, emotional and social loneliness, which is suitable for large surveys.",Tijdschrift voor gerontologie en geriatrie,2008 Feb,Netherlands,2008,00
18266845,"Effects of self-efficacy, self-care behaviours on depressive symptom of Taiwanese kidney transplant recipients.","AIMS: The aim of this study was to examine the effect of self-efficacy on depression and to consider the mediating effect of self-care behaviour. BACKGROUND: Depression is a problem for kidney transplant recipients and can compromise their quality of life. From other studies on chronic illnesses, self-efficacy and self-care behaviour have been considered to be potential determinants for depressive symptoms. However, none of these previous studies have investigated the relationships among these variables in kidney transplantation recipients. DESIGN: A cross-sectional survey employing correlation design and purposive sampling was used. METHODS: One hundred and seventy-seven persons who had received a kidney transplant participated. A self-administrated questionnaire and a medical record audit were used to collect data. The data were analysed using correlation and hierarchical linear regression methods. RESULTS: The average score of depressive symptoms was 8.61 SD 7.64. Among the participants in the study, 32.8% had scores of depressive symptoms higher than 11 (indicating mild to severe symptoms of depression). Self-efficacy and self-care behaviour had direct negative effects on depressive symptoms. Self-care behaviour had partial mediating effect on the relationship between self-efficacy and depression. Total variance explained was 23%. CONCLUSION: Depressive symptoms are still a problem that need to be addressed among kidney transplantation patients. Patients who have higher self-efficacy and higher self-care behaviour will have lower depressive symptoms. Our results support that self-efficacy is the significant predictor of depressive symptoms. RELEVANCE TO CLINICAL PRACTICE: Self-efficacy is a powerful and modifiable determinant of depressive symptoms. We should design interventions that focus not only on the skill aspects of self-care behaviour but also on those that have a strong connection with self-efficacy. We could incorporate the self-efficacy-enhanced strategies as proposed by social cognitive theory into the kidney transplantation care programme.",Journal of clinical nursing,2008 Jul,England,2008,00
10926127,The impact of new antiretroviral treatments on college students' intention to use a condom with a new sexual partner.,"The aim of this study was to evaluate possible changes in predisposing factors in sexual preventive behaviors that could result from the availability of an efficient new antiretroviral therapy. A total of 136 young adults were randomly assigned a vignette to read describing AIDS as a lethal or chronic disease. After reading the vignette, the participants completed a self-administered questionnaire assessing the psychosocial determinants of intention to use a condom with a new sexual partner. The variables were measured according to Ajzen's (1985, 1988, 1991) theory of planned behavior and Triandis's (1977) theory of interpersonal behavior. The experimental manipulation was more successful when the disease was described as lethal (66 of the 68 subjects) rather than chronic (30 of the 68 subjects). For the 96 participants who correctly identified the expected outcome of the disease presented in the vignette, a significant difference in intention was found between the two experimental situations (p < .05). Regression of intention to use condoms on the psychosocial variables yielded an adjusted R2 of .62. Perceived behavioral control, social norms, personal normative belief and anticipated affective reaction were the significant variables explaining this intention. The results suggest that intention to use condoms with a new sexual partner is likely to be modified by the expected outcome of the disease, that is, whether lethal or chronic. Thus, it is suggested that interventions aimed at young adults take into account the impacts the new antiretroviral treatments are likely to have on preventive behaviors.",AIDS education and prevention : official publication of the International Society for AIDS Education,2000 Jun,United States,2000,00
16687381,Reframing HIV adherence as part of the experience of illness.,"Understanding and enhancing adherence to HIV medications has been identified as a major challenge. The purpose of this study was to explore patterns and determinants of non-adherence among individuals receiving HIV care in a medical clinic. Seven focus groups were conducted with 42 HIV+ patients, and verbatim transcripts of focus group sessions were analyzed through a combination of ethnographic and content analysis. Of the participants currently on combination therapy, 68% reported at least one recent instance of non-adherence. The most commonly cited reasons for non-adherent behavior were grouped into four categories: (1) problems with side effects; (2) conflicts with daily life activities; (3) feelings of aversion toward the medications themselves; and (4) deliberate alterations to the prescribed regimen. Findings based on structured analysis of patient responses in each category differ from past research which defines adherence as a treatment problem and emphasizes logistical characteristics of the treatment regimen itself and patients' ability or willingness to follow specific instructions. In contrast, our focus group data suggest an alternative frame for understanding barriers to adherence which focuses on: (1) the meaning that adherence/pill-taking behavior has for individuals experiencing chronic illness; and (2) the impact that this behavior has on their identity. Because adherence behavior is integral to patients' experience of their disease, non-adherence is no longer a treatment problem, but is an illness problem. Framing adherence as an illness problem rather than a treatment problem is a critical shift that can be applied to the creation of assessments and interventions designed to support patient adherence; this article ends with a series of specific recommendations for programs, policy, and research.",Social work in health care,2006,United States,2006,00
12867350,"Correlates of physical activity among U.S. young adults, 18 to 30 years of age, from NHANES III.","Young adults are often in periods of transition, and lifestyle changes such as a decline in physical activity can occur during this period. The purpose of this study was to determine the relationships between demographic, biologic, lifestyle, social support index, environmental factors, and physical activity in young adults. The participants were 4,152 young adults from 18 to 30 years of age enrolled in the Third National Health and Nutrition Examination Survey (NHANES III). A moderate to vigorous physical activity (MVPA) score was calculated from responses to nine activities and up to four activities not previously listed. Multiple regression analyses were used to assess the relationship between MVPA and independent variables separately for men and women. Non-Hispanic Blacks were more active than non-Hispanic White or Mexican American men, whereas, among women, non-Hispanic Whites were more active. Education, social support index, and trying to lose weight were positively associated with MVPA, whereas being married was inversely related in both men and women. Among women, those who were unemployed, in better health, had smaller families, had lower body mass indexes (BMIs), and were not from the South had higher MVPA. Men who were in school during the past 12 months were more active than those who were not in school. The results from this study suggest that demographic and social factors are important determinants of physical activity in young adults and should be considered when planning interventions.",Annals of behavioral medicine : a publication of the Society of Behavioral Medicine,2003 Aug,England,2003,00
15330403,Psychosocial service utilization by patients with bipolar disorders: data from the first 500 participants in the Systematic Treatment Enhancement Program.,"OBJECTIVE: Although patients with bipolar disorder have been shown to benefit from psychosocial interventions, the proportion that utilizes these interventions is unknown. We set out to clarify the determinants of psychosocial service utilization in adults with bipolar disorder. METHOD: We investigated psychosocial service utilization among the first 500 patients admitted to the Systematic Treatment Enhancement Program for Bipolar Disorder (STEP-BD). RESULTS: In the 3 months prior to enrollment in STEP-BD, a majority of the patients (54%) were engaged in at least one psychosocial service modality in addition to pharmacotherapy. In order of decreasing frequency, these were therapy with a psychologist, self-help group, therapy with a social worker, and therapy with another type of provider. Bipolar patients with personality disorders (80% vs 20%, p = 0.0002), alcohol/drug abuse disorders (76% vs 24%, p = 0.0022), and anxiety disorders (60% vs 40%, p = 0.0043) received more psychosocial services than those without. Poorer global functioning also increased the likelihood of receiving services, whereas being married decreased service utilization. CONCLUSION: Psychosocial service utilization by outpatients with bipolar disorder is strongly linked to greater severity/complexity of illness. Potential moderators, such as insurance status and availability of care, should be examined in future studies.",Journal of psychiatric practice,2004 Mar,United States,2004,00
18631388,Practice postcode versus patient population: a comparison of data sources in England and Scotland.,"BACKGROUND: Health professionals, policy-makers and researchers need to be able to explore potential associations between prevalence rates and quality of care with a range of possible determinants including socio-economic deprivation and morbidity levels to determine the impact of commissioning and service delivery. In the UK, data in England are only available nationally at practice postcode level. In Scotland, such data are available based on an aggregate of the practices population's postcodes. The use of data assigned to the practice postcode may underestimate the association between ill health and income deprivation. Here, we report on the impact of using data assigned to the practice population by comparing analyses using English and Scottish data. RESULTS: Income deprivation based on data assigned to the practice postcode under-estimated deprivation compared to using income deprivation data assigned to the practice population for the five least deprived deciles, and over-estimated deprivation for the five most deprived deciles. The biggest differences were found for the most deprived decile. A similar trend was found for limiting long-term illness (LLTI). Differences between the QOF prevalence rates of the least and most deprived deciles using practice postcode data were similar (0.2% points or less) in England and Scotland for 8 out of 10 clinical domains. Using practice population assigned deprivation, differences in the prevalence rate between the least and most deprived deciles increase for all clinical domains. A similar trend was again found for LLTI. Using practice population assigned deprivation, differences for population achievement increase for all CHD quality indicators with the exception of beta-blockers (CHD10). With practice postcode assigned deprivation, significant differences between the least and most deprived deciles were found for 2 out 8 indicators, compared to 5 using practice population assigned deprivation. For LLTI differences between the lowest and most deprived deciles increased for all indicators when ill health assigned to the practice population was used. CONCLUSION: We have found, through comparing deprivation and ill health data assigned to either the practice postcode or the practice population postcode in Scotland, that analyses based on practice postcode assigned data under-estimated the relationship between deprivation and ill health for both prevalence and quality care. Given the importance of understanding the effect of deprivation and ill health on a range of determinants related to health care, policy makers should ensure that practice population data are available and used at national level in England and elsewhere where possible.",International journal of health geographics,2008 Jul 16,England,2008,00
17435206,"Educational differences in mobility: the contribution of physical workload, obesity, smoking and chronic conditions.","BACKGROUND: In earlier studies, determinants of socioeconomic gradient in mobility have not been measured comprehensively. AIM: To assess the contribution of chronic morbidity, obesity, smoking and physical workload to inequalities in mobility. METHODS: This was a cross-sectional study on 2572 persons (76% of a nationally representative sample of the Finnish population aged > or = 55 years). Mobility limitations were measured by self-reports and performance rates. RESULTS: According to a wide array of self-reported and test-based indicators, persons with a lower level of education showed more mobility limitations than those with a higher level. The age-adjusted ORs for limitations in stair climbing were threefold in the lowest-educational category compared with the highest one (OR 3.3 in men and 2.9 in women for self-reported limitations, and 3.5 in men and 2.2 in women for test-based limitations). When obesity, smoking, work-related physical loading and clinically diagnosed chronic diseases were simultaneously accounted for, the educational differences in stair-climbing limitations vanished or were greatly diminished. In women, obesity contributed most to the differences, followed by a history of physically strenuous work, knee and hip osteoarthritis and cardiovascular diseases. In men, diabetes, work-related physical loading, musculoskeletal diseases, obesity and smoking contributed substantially to the inequalities. CONCLUSIONS: Great educational inequalities exist in various measures of mobility. Common chronic diseases, obesity, smoking and workload appeared to be the main pathways from low education to mobility limitations. General health promotion using methods that also yield good results in the lowest-educational groups is thus a good strategy to reduce the disparities in mobility.",Journal of epidemiology and community health,2007 May,England,2007,00
17435436,Studying vulnerable populations: lessons from the Roma minority.,"There are important disparities in health outcomes between racial/ethnic minorities and majorities in all countries where minority health has been investigated. This holds true for the largest minority population of Europe, the Roma, although research data related to Roma are scarcer and more contested than for other minorities. We discuss major obstacles that hinder or prevent the collection of reliable data in Roma and other minorities. The definitions and classification systems on race/ethnicity vary widely, pointing to the social construction of both race and ethnicity. Imprecision in taxonomy and definition of target groups is compounded by challenges in data collection, analysis, and interpretation, along with ethnocentricity that shapes the perspectives and approaches of the researchers. However, administrative data collection on race/ethnicity serves legitimate purposes although such data must comply with less-stringent quality requirements as opposed to data meant for scientific analysis. Research on minorities should consider race/ethnicity as proxy indicators of complex health determinants, and should aim at dissecting these determinants into separate items. Careful documentation of methodology and active involvement of the minorities themselves can increase trust between the investigators and the research subjects, which can in turn improve research on minority health.","Epidemiology (Cambridge, Mass.)",2007 May,United States,2007,00
15797980,Development and preliminary validation of a systemic lupus erythematosus-specific quality-of-life instrument (SLEQOL).,"OBJECTIVES: Systemic lupus erythematosus (SLE), a chronic illness with an unpredictable and variable course, profoundly affects the quality of life (QOL). General health questionnaires are used to assess QOL in SLE, but a disease-specific instrument could offer enhanced responsiveness and content validity. We detail the steps we took to develop and validate a new SLE-specific QOL instrument, SLEQOL. METHODS: Rheumatology professionals nominated items that they felt were important determinants of QOL of SLE patients. One hundred SLE patients were asked to assess the importance and frequency of occurrence of these items and to suggest those that had not been listed. Item reduction was performed using Rasch model and factor analyses to create a new questionnaire in English. This final questionnaire was administered to a cohort of 275 patients to study its psychometric properties. RESULTS: Fifty-one items covering a wide range of QOL concerns were identified. The patients' responses led to the elimination of 11. The new questionnaire of 40 items was found to have Cronbach's alpha of 0.95 and to consist of eight domains covering physical, mental and social QOL issues. It has good test-retest reliability, poor to fair cross-sectional correlation with the SF-36, with poor correlation with lupus activity or damage indices. The SLEQOL was more responsive to change than the SF-36. CONCLUSIONS: We have developed a new 40-item SLEQOL in English and showed that it is valid for use in SLE patients in Singapore. It offers better content validity and responsiveness to change than the SF-36.","Rheumatology (Oxford, England)",2005 Oct,England,2005,00
17959411,Housing assets and the socio-economic determinants of health and disability in old age.,"The influence of socio-economic determinants among the elderly is a complex subject. Although they rely on pension income, the wealth that they have accumulated over their lifetime (primarily housing assets), jointly with housing-related determinants, could have a more significant effect on health production. Hence, owning a house has more potential than income for reducing health inequalities. This study makes use of a representative cross-sectional database on the Spanish population aged 55 or over. Using a continuous variable to measure health and a measure of disabilities in old age, the study explores some socio-economic determinants of health and disability and provides a breakdown of inequalities in socio-economic status and in aggregate individual health. The study's findings indicate that housing equity overrides the effect of income as a determinant of health and (absence of) disability in old age. Furthermore, housing assets account for more than 90% of socio-economic inequalities and 54% of inequalities in disability.",Health & place,2008 Sep,England,2008,00
19346046,Social determinants of child and adolescent traffic-related and intentional injuries: a multilevel study in Stockholm County.,"Several significant developmental and socialisation processes in the life of children and adolescents take place in the area where they live. The extent to which they can feel and be safe in this environment is an important component of the success of those processes. This study highlights the independent contribution of neighbourhood and individual-level demographic and socioeconomic attributes to child and adolescent injuries. All individuals between the ages of 7 and 16 years living in Stockholm County in January 1998 (n=184 545) were followed up for their injuries during a five-year period considering injuries sustained as a pedestrian/cyclist/motor-vehicle rider and intentional injuries (violence-related and self-inflicted). A series of two-level logistic regressions were conducted to examine the association between the occurrence of injuries and individual (compositional) characteristics nested into parish of residence as well as contextual characteristics. For children and adolescents living in Stockholm County, contextual socioeconomic and social attributes of their place of residence were significant for injuries sustained as motor-vehicle riders but not for those sustained as pedestrians/cyclists or those inflicted intentionally. In the latter case, only the highest concentration of social benefit recipients was associated with significantly higher odds ratios. This emphasises that each injury mechanism has its own socioeconomic and social pathway, where contextual and compositional factors come into play to varying degrees.",Social science & medicine (1982),2009 May,England,2009,00
26815750,"Predicting Health-related Quality of Life of Severely Injured Patients: Sociodemographic, Economic, Trauma, and Hospital Stay-related Determinants.","INTRODUCTION: Due to remarkable improvements in emergency and intensive care medicine in the recent past, the mortality rate for severely injured patients is decreasing. Outcome research therefore should no longer focus only on questions of survival, but also on aspects of the quality of life after severe trauma. This study examined the long-term effect of different sociodemographic, economic, trauma, and hospital-related factors on the health-related quality of life (SF-36) of severely injured patients. PATIENTS AND METHODS: A written questionnaire was sent to 121 trauma patients who received treatment in two hospitals in Cologne/Northrhine-Westfalia between 1996 and 2001. The inclusion criteria were more than one injury and a sum of abbreviated injury score of the two worst injuries >/= 6. The response rate after using the total-design-method was 77.6% (n = 90). RESULTS: Severely injured patients showed significant reductions for all subscales of the SF-36, on average 4 years after discharge on average, in comparison to a German norm population. Specifically, aspects of the physical-component scale were dramatically reduced. Linear regressions controlling for time after discharge suggested that higher age, lower socioeconomic status, living together with a partner, and the severity of trauma and injury of extremities were significant predictors for a reduced quality of life, while satisfaction with the hospital stay had a positive effect. DISCUSSION: All in all, it is important to identify trauma- patients who will suffer a reduced quality of life. In so doing, it will be possible to take into account the specific circumstances of their recovery during medical treatment, care, and rehabilitation.",European journal of trauma and emergency surgery : official publication of the European Trauma Society,2008 Jun,Germany,2008,00
14686137,Early origins of the gradient: the relationship between socioeconomic status and infant mortality in the United States.,"Although relationships between social conditions and health have been documented for centuries, the past few decades have witnessed the emergence of socioeconomic gradients in health and mortality in most developed countries. These gradients indicate that health improves, although decreasingly so, at higher levels of socioeconomic status. To minimize problems with reverse causality, I tested competing hypotheses for observed socioeconomic gradients for infant mortality outcomes. I found no support for the income-inequality hypothesis and negligible support for the occupational-grade hypothesis. The results indicate that absolute material conditions are the most important determinants of socioeconomic effects on the risk of infant mortality and that while poverty has the most pronounced effect on risk, income is decreasingly salutary across the majority of the mortality gradient.",Demography,2003 Nov,United States,2003,00
19589479,Methodological and logistical considerations to study design and data collection in racial/ethnic minority populations evaluating outcome disparity in hematopoietic cell transplantation.,"Outcome disparity associated with race or ethnicity in the United States has been observed in hematopoietic cell transplantation (HCT). The underlying reasons for such disparity are not known. In the United States, an optimal study of health care disparity by race or ethnicity involves consideration of both biologic and psychosocial determinants, which requires an adequately powered, prospective cohort study design. To better characterize the nature and quantify the magnitude of the many impediments relevant to conducting a successful prospective study involving racial or ethnic minorities in HCT, we conducted a feasibility study to help guide planning of a larger scale outcome and disparity study in HCT. The primary questions to be addressed in the study were: (1) can we establish a racially or ethnically diverse patient sample that will respond to a survey focused on sociodemographic, economic, health insurance, cultural, spiritual, and religious well-being, and social support information? (2) What is the retention rate in the study over time? (3) What is the quality of the data collected from the patients over time? The challenges we faced in conducting this multicenter feasibility study are summarized in this report. Despite the difficulty in conducting disparity studies in racial and ethnic minorities, such studies are essential to ensure that people of all ethnic and racial backgrounds have the best chance possible of benefiting from HCT.",Biology of blood and marrow transplantation : journal of the American Society for Blood and Marrow Transplantation,2009 Aug,United States,2009,00
12479494,Expanding the Andersen model: the role of psychosocial factors in long-term care use.,"OBJECTIVE: To examine a prevailing conceptual model of health services use (Andersen 1995) and to suggest modifications that may enhance its explanatory power when applied to empirical studies of race/ethnicity and long-term care. STUDY SETTING: Twelve focus groups of African-American (five groups) and white (seven groups) individuals, aged 65 and older, residing in Connecticut during 2000. STUDY DESIGN: Using qualitative analysis, data were coded and analyzed in NUD-IST 4 software to facilitate the reporting of recurrent themes, supporting quotations, and links among the themes for developing the conceptual framework. Specific analysis was conducted to assess distinctions in common themes between African-American and white focus groups. DATA COLLECTION: Data were collected using a standardized discussion guide, augmented by prompts for clarification. Audio taped sessions were transcribed and independently coded by investigators and crosschecked to enhance coding validity. An audit trail was maintained to document analytic decisions during data analysis and interpretation. PRINCIPAL FINDINGS: Psychosocial factors (e.g., attitudes and knowledge, social norms, and perceived control) are identified as determinants of service use, thereby expanding the Andersen model (1995). African-American and white focus group members differed in their reported accessibility of information about long-term care, social norms concerning caregiving expectations and burden, and concerns of privacy and self-determination. CONCLUSIONS: More comprehensive identification of psychosocial factors may enhance our understanding of the complex role of race/ethnicity in long-term care use as well as the effectiveness of policies and programs designed to address disparities in long-term care service use among minority and nonminority groups.",Health services research,2002 Oct,United States,2002,00
15681628,"Poststroke depression in Chinese patients: frequency, psychosocial, clinical, and radiological determinants.","This study attempted to evaluate the psychosocial, clinical, and radiological predictors of poststroke depression (PSD) in Chinese patients. One hundred eighty-nine patients participated in the study. Three months after the index stroke, a psychiatrist administered the Structured Clinical Interview for DSM-IV to all of the patients and made a DSM-IV diagnosis of depression. In addition, a host of demographic, clinical, and radiological variables were examined. Thirty-one (16.4%) of the patients had a diagnosis of PSD that included major depression (n=11, 5.8%,), minor depression (n=16, 8.5%), or dysthymia (n=4, 2.1%). Univariate analysis revealed that PSD was associated with female gender, a lower level of education, a lower Lubben Social Network Scale (LSNS) score, subcortical infarcts, and lesions in the anterior cerebral artery (ACA) territory, and the Modified Life Event Scale (MLES) score was borderline for statistical significance. Multivariate logistic regression analysis suggested that female gender, a high MLES score, and subcortical and ACA lesions were independent risk factors for PSD and that a high LSNS score was a protective factor.",Journal of geriatric psychiatry and neurology,2005 Mar,United States,2005,00
19850895,Patient dissatisfaction with acute stroke care.,"BACKGROUND AND PURPOSE: Riks-Stroke, the Swedish Stroke Register, was used to explore patient characteristics and stroke services as determinants of patient dissatisfaction with acute in-hospital care. METHODS: All 79 hospitals in Sweden admitting acute stroke patients participate in Riks-Stroke. During 2001 to 2007, 104,876 patients (87% of survivors) responded to a follow-up questionnaire 3 months after acute stroke; this included questions on satisfaction with various aspects of stroke care. RESULTS: The majority (>90%) were satisfied with acute in-hospital stroke care. Dissatisfaction was closely associated with outcome at 3 months. Patient who were dependent regarding activities of daily living, felt depressed, or had poor self-perceived general health were more likely to be dissatisfied. Dissatisfaction with global acute stroke care was linked to dissatisfaction with other aspects of care, including rehabilitation and support by community services. Patients treated in stroke units were less often dissatisfied than patients in general wards, as were patients who had been treated in a small hospital (vs medium or large hospitals) and patient who had participated in discharge planning. In multivariate analyses, the strongest predictor of dissatisfaction with acute care was poor outcome (dependency regarding activities of daily living, depressed mood, poor self-perceived health). CONCLUSIONS: Dissatisfaction with in-hospital acute stroke care is part of a more extensive complex comprising poor functional outcome, depressive mood, poor self-perceived general health, and dissatisfaction not only with acute care but also with health care and social services at large. Several aspects of stroke care organization are associated with a lower risk of dissatisfaction.",Stroke,2009 Dec,United States,2009,00
17876483,Examining life-course influences on chronic disease: the Ribeirao Preto and Sao Luis birth cohort studies (Brazil).,"More than any other low- and middle-income country, Brazil has the longest research tradition of establishing, maintaining and exploiting birth cohort studies. This research pedigree is highlighted in the present issue of the Brazilian Journal of Medical and Biological Research, which contains a series of twelve papers from the Ribeirao Preto and Sao Luis birth cohort studies from the Southeast and Northeast of Brazil, respectively. The topics covered in this raft of reports vary and include predictors of perinatal health and maternal risk factors, early life determinants of cardiovascular risk factors in childhood and adolescence, use of health services, and a description of dietary characteristics of young adults, amongst other topics. There is also a guide to the background, objectives, sampling and protocols employed across these studies, which, together with similar pieces published in past issues of the Brazilian Journal, serve as a very useful starting point, particularly for potential collaborators. In the fervent hope that further follow-up of these cohorts will take place--we provide our own justification for cohort maintenance and extension in this issue--future data collection could include: genetic material, atherosclerosis, ascertained, for instance, by intima-media thickness, and IQ testing in children--scores from which are emerging as potentially important predictors of adult health outcomes up to six decades later.",Brazilian journal of medical and biological research = Revista brasileira de pesquisas medicas e biologicas,2007 Sep,Brazil,2007,00
15081204,Careers and mortality in France: evidence on how far occupational mobility predicts differentiated risks.,"This new study goes beyond the well-established correlation between mortality differentials and occupational status, to focus on the impact of professional careers on mortality risk. It shows heterogeneity in the mortality risks within occupational classes, strongly related to the type of occupational moves experienced. The occupational data are taken from the French longitudinal census sample-using 1968 and 1975 census records-and mortality risks are estimated over the 1975-1980 period, for both occupational classes and pathways between classes. Results show a close relationship between occupational mobility and mortality. For men, favorable occupational moves-e.g. from clerks to upper class-put them less at risk of mortality than their counterparts who remained in their class. An inverse relationship is found for unfavorable moves. In most cases, the mortality risks of the movers are in between the risks in the class left and in the class joined. Similar patterns apply to specific groups of women only (upper classes, manual workers, clerks) for which occupational moves are probably driven, as for most men, by mortality related determinants (level of education, qualifications, health, etc.). The findings strongly support the use of a dynamic approach, based on individuals' experiences, to improve our understanding of mortality differentials.",Social science & medicine (1982),2004 Jun,England,2004,00
11814157,A descriptive survey of Swedish child health nurses' awareness of abuse and neglect. I. Characteristics of the nurses.,"OBJECTIVE: The objectives were to assess: (1) child health nurses' identification of abuse/neglect of children of preschool age in their districts; (2) overall prevalence of abuse/neglect according to the nurses; (3) determinants of nurse identification; (4) determinants of nurse-reported district prevalences; and (5) determinants of reporting to the child protection services (CPS). METHOD: Questionnaires were mailed to about 3,000 child health centers. RESULTS: Fifty-five percent responded. Of these, 22% identified no case and 33% at least one (mostly five or fewer). The overall prevalence was 1.4%. Identification correlated with general participation rate in the county. Other determinants of identification were acquaintance with the district, large district populations, and three variables assumed to reflect a personal interest. Determinants of prevalences were small district populations, regular contacts with the social services, and two personal interest variables. With large district populations, identification increased, whereas prevalences decreased. Only 30.3% had made a report to the CPS. Regular contacts with the social services correlated with reporting. Personal interest was a determinant of the decision to report, and acquaintance with the district a determinant of reporting rate. CONCLUSIONS: Abuse and neglect did not appear as priorities for the Child Health Services. The method probably led to an underestimation of the true prevalence. Personal interest and social services contacts emerged as important determinants. However, the assumed criteria of ""interest"" were not validated. For effective identification, no nurse should be responsible for more than 400 to 500 children. Implications for practice and research are discussed.",Child abuse & neglect,2001 Dec,England,2001,00
19323024,"Community perceptions of health determinants in Khon Kaen Province, Thailand.","Local health determinants, perceived by a local community in Mueang District, Khon Kaen Province, were explored using a qualitative approach during November 2006. Health determinants could be classified into three categories: environmental, individual and family, and institutional factors. Community perspectives on health determinants included flooding, habits of lottery buying, fluctuation of vegetable market prices, and job opportunities. Community participants gave high value to the social determinants of health as opposed to environmental/biomedical factors, considering that such conditions could positively build social cohesion and even lead to better well-being. They prioritized flooding as a major environmental health determinant that affected villagers' physical and mental health, as well as family income. For social health determinants, they also indicated that many villagers were addicted to lottery buying that led to mental and financial problems within families.",The Southeast Asian journal of tropical medicine and public health,2009 Mar,Thailand,2009,00
18789776,Determinants of well-being in North Korea: evidence from the post-famine period.,"North Korea has survived the breakdown of the communist bloc and has been immune to the democratization process of the 1990s. In spite of national famines and economic collapse, the totalitarian regime in Pyongyang maintains a firm grip on its power. Reliable information on the population's biosocial welfare is scarce. Using height and weight data of 5991 North Korean pre-school children measured in 2002, we investigate determinants of height-for-age z-score (HAZ), weight-for-age z-score (WAZ) and weight-for-height z-score (WHZ) as an indicator for child health. We find a statistically significant impact of the age of the child and of the mother, as well as the sex of the child on HAZ and WAZ. In contrast, social status and wealth proxies at the individual and household level are not statistically significant possibly because of errors in these variables. We do not find a consistent effect for geographic regions or for rural-urban residents either. Yet, urban provinces seem to be better-off. Most importantly, we find that children living in families who benefit from food aid of the United Nations are healthier in terms of HAZ, WAZ and WHZ than those depending on the government. Hence, further delivery of United Nations food aid is likely to mitigate the effects of the ongoing food crisis in North Korea.",Economics and human biology,2008 Dec,Netherlands,2008,00
11584147,"A social learning perspective: a model of parenting styles, self-regulation, perceived drinking control, and alcohol use and problems.","BACKGROUND: This investigation sought to determine how different parenting styles are related to general self-regulatory processes that are linked to alcohol use and abuse. Self-regulation and, more specifically, thoughts of control over drinking are forms of positive self-control mechanisms. Parenting styles are known determinants of both negative and positive self-control mechanisms in offspring. According to social learning theory, stronger relationships between parenting style and self-regulatory processes would be expected from the parent who is the same sex as the respondent. METHODS: A total of 144 female and 107 male college students currently using alcohol were administered a questionnaire on their alcohol use and problems, perceived style of parenting (authoritarian, permissive, or authoritative) of their parents, self-regulation, and perceived control of drinking. A model linking parenting styles, self-regulatory processes, and control over drinking with alcohol use and alcohol problems was tested across sex groups by using structural equation modeling. RESULTS: In general, the parenting style of the parent of the same sex as the respondent's was found to be significantly related to self-regulation, which is known to be protective against alcohol use and abuse. A permissive parent of the same sex as the respondent was negatively associated with good self-regulatory processes for both men and women. Having an authoritative mother was also shown to be related to higher levels of self-regulation for women. CONCLUSIONS: Self-regulation mediated the pathway from a permissive parenting style to perceived drinking control, which, in turn, mediated the pathway from self-regulation to alcohol use and problems. Finally, self-regulation mediated the positive pathway from an authoritative mother to perceived control over drinking for women.","Alcoholism, clinical and experimental research",2001 Sep,England,2001,00
14624964,Determinants of alcohol use in pregnant women at risk for alcohol consumption.,"The purpose of this investigation was to identify determinants of alcohol consumption based on a number of demographic and psychosocial variables in a group of pregnant women at risk for alcohol consumption. Data were collected on a sample of 232 pregnant females who agreed to participant in a multistate alcohol prevention intervention. The variables of interest included demographic measures of race, age, education, marital status, health status, employment status and if they had been involved in physical abuse during the past year. Additionally, psychosocial variables were collected on social support, family functioning, mental health and illicit drug use. The dependent variables of interest were any alcohol use during the pregnancy and an abuse measure that was based on a composite score generated from questions related to problems associated with alcohol behavior. Logistic regression analysis was conducted to see if the independent variables (demographic and psychosocial variables) were predictive of any alcohol use. Multiple linear regressions were conducted to ascertain if the independent measures were predictive of alcohol abuse. The results showed that race, age, physical abuse and to a lesser extent health were associated to any alcohol use and alcohol abuse. The findings with the psychosocial variables were not as robust. Nevertheless, problematic psychiatric and drug use composite scores were associated with alcohol abuse.",Neurotoxicology and teratology,2003 Nov-Dec,United States,2003,00
