PMID,TI,AB,JT,DP,PL,YY,year
9244971,[Asylum seekers and refugees in ambulatory health care: communication between physician and patient].,"Communication between asylum seekers/refugees and general practitioners/physicians of the three main outpatient sectors for the Swiss national Health System (general practice, medical outpatient and accident & emergency departments) are being described and analysed. The data have been collected during three cross-sectional studies investigating the health status of asylum seekers and refugees and the health services provided to them. These studies addressed the problem exclusively from the point of view of the health care providers. Data on language capabilities, sociocultural aspects of communication and the necessity and availability of interpreters have been collected with questionnaires. The main results of the questionnaires have been followed up in group discussions with general practitioners. The majority of general practitioners/physicians felt that most of the communication problems were related to speaking a common language. Only about one out of two adult asylum seekers/refugees knew German, French, Italian or English. Particularly during the group discussions it was brought forward that cultural and social factors additionally complicate communication during patient-doctor interactions. When the data of the outpatient consultations of the main studies were analysed, it became obvious that interpreters were significantly more often present in consultations with patients with psychological/psychosocial diagnoses than those with somatic diagnoses (72% vs. 55%). This can be interpreted in two ways: (1) if a patient suffers from a psychological/psychosocial problem, it is more likely that an interpreter will be asked to assist during the consultation or (2) if an interpreter is present during a consultation, it is more likely that a psychological/psychosocial problem will be detected. With the exception of children, most of the general practitioners/physicians felt that non-professional interpreters (relatives, friends) were adequate for coping with most of the tasks. The following areas for improvements were identified: (1) availability of professional interpreters and quality as well as organisational issues related to interpretation, (2) language training for asylum seekers and refugees and (3) creation of awareness among general practitioners/physicians towards cultural and socioeconomic determinants of patient-doctor interactions and training.",Praxis,1997 May 7,Switzerland,1997,90
8634561,Role of patients' view of their illness in predicting return to work and functioning after myocardial infarction: longitudinal study.,"OBJECTIVE: To examine whether patients' initial perceptions of their myocardial infarction predict subsequent attendance at a cardiac rehabilitation course, return to work, disability, and sexual dysfunction. DESIGN: Patients' perceptions of their illness were measured at admission with their first myocardial infarction and at follow up three and six months later. SETTING: Two large teaching hospitals in Auckland, New Zealand. SUBJECTS: 143 consecutive patients aged under 65 with their first myocardial infarction. MAIN OUTCOME MEASURES: Attendance at rehabilitation course; time before returning to work; measures of disability with sickness impact profile questionnaire for sleep and rest, social interaction, recreational activity, and home management; and sexual dysfunction. RESULTS: Attendance at the rehabilitation course was significantly related to a stronger belief during admission that the illness could be cured or controlled (t = 2.08, P = 0.04). Return to work within six weeks was significantly predicted by the perception that the illness would last a short time (t = 2.52, P = 0.01) and have less grave consequences for the patient (t = 2.87, P = 0.005). Patients' belief that their heart disease would have serious consequences was significantly related to later disability in work around the house, recreational activities, and social interaction. A strong illness identity was significantly related to greater sexual dysfunction at both three and six months. CONCLUSIONS: Patients' initial perceptions of illness are important determinants of different aspects of recovery after myocardial infarction. Specific illness perceptions need to be identified at an early stage as a basis for optimising outcomes from rehabilitation programmes.",BMJ (Clinical research ed.),1996 May 11,England,1996,90
1490130,"Social inequality of stroke mortality among US black populations, 1968 to 1987.","Though the rate of stroke mortality in the United States has been declining for all race-sex-specific groups, rates for blacks are among the highest in the world. Studies of the geographic and social variation of stroke mortality between populations have focused solely on either trends or social determinants, but not on both. In addition, conclusions have concentrated on the comparison of whites to nonwhites. The purpose of this study was to investigate the variation in stroke mortality trends, from 1968 to 1987, between US black populations categorized by the socioeconomic structure of the state economic area. The educational achievement profile of the population (percentage of the state economic area that had not completed high school) was used as an indicator of socioeconomic development. This aggregate study assessed whether (1) an inverse relationship existed between stroke mortality and educational achievement category, and (2) levels and trends of stroke mortality by educational achievement category varied from 1968 to 1987, for each age-gender-specific group (35 to 64, 65 to 74, and 75 to 84 years). Results showed an inverse relationship between educational achievement level of communities and stroke mortality, as well as a rank-ordering in level of educational achievement for all age-gender-specific groups. The absolute difference in rates among educational achievement levels clearly converged over time, with greater convergence in the period 1968 to 1978 than 1979 to 1987. The percent declines were similar across education categories. Results suggest that geographic inequalities in stroke mortality, in relation to socioeconomic structure, have converged over time.(ABSTRACT TRUNCATED AT 250 WORDS)",Ethnicity & disease,1992 Fall,United States,1992,90
10369442,Demograghic and socio-economic determinants of community and hospital services costs for people with HIV/AIDS in London.,"We examined the influence of demographic, social and economic background of people with HIV/AIDS in London on total community and hospital services costs. This was a retrospective study of community and hospital service use, needs and costs based on structured questionnaires administered by trained interviewers and costing information obtained from the service purchasers and providers, based on two Genito-urinary Medicine clinics in London: the Jefferiss Wing at St. Mary's Hospital and Patric Clements at the Central Middlesex Hospital, London, England. The subjects were 225 HIV infected patients (105 asymptomatic, 59 symptomatic non-AIDS and 61 AIDS). We found that over and above well established determinants of health care costs for HIV infected people such as disease stage and transmission category, social and economic factors such as employment and support of a living-in partner significantly reduced community services costs. Private health insurance had a similar effect, though only a small proportion of HIV people had such cover. The cost of community services for HIV infected non-European Union nationals, mainly of African origin, was one quarter that for the European Union nationals. Community services costs were highest for heterosexually infected women and lowest for heterosexually infected men after adjusting for other factors. Hospital services costs were significantly higher for HIV infected people lacking educational qualifications and employment. We conclude that access to community care for HIV infected non-EU nationals appears to be very poor as the cost of their community services was one quarter that for the EU nationals after adjusting for the effects of transmission category, disease stage, living with a partner, employment and having a private health insurance. Additional incentives for informal care for HIV infected people could be a cost-effective way to improve their community health service provisions.",Social science & medicine (1982),1999 May,England,1999,90
10048726,Genetic and life-style determinants of peptic ulcer. A study of 3387 men aged 54 to 74 years: The Copenhagen Male Study.,"BACKGROUND: In the Copenhagen Male Study men with the Lewis blood group phenotype Le(a+b-), non-secretors of ABH antigen, and men with the O or the A phenotype in the ABO blood group have been found to have a significantly higher lifetime prevalence of peptic ulcer than others. We investigated the importance of the association of these genetic markers, life-style factors, and social class with lifetime risk of peptic ulcer, testing specifically the hypothesis that the strength of the association of risk factors with peptic ulcer depends on genetic susceptibility. METHODS: Three thousand three hundred and forty-six white men 55-74 years old were included for study. From a questionnaire validated during an interview information was obtained about life-style factors and peptic ulcer history (gastric or duodenal). Potential non-genetic risk factors examined were smoking history, alcohol consumption, physical activity level, consumption of tea and coffee, and use of sugar in tea or coffee. RESULTS: Three hundred and eighty-four men (11.5%) had a history of peptic ulcer; 120 (3.6%) had had an operation due to peptic ulcer. Non-genetic peptic ulcer risk factors identified were ever having been a smoker, use of sugar in tea or coffee, abstention from tea consumption, and low social class. On the basis of these and the genetic factors, it was possible to identify a low-risk group (n = 142) with a lifetime prevalence of 4.2%, several intermediate-risk groups, and a high-risk group (n = 55) with a prevalence of 29%; the odds ratio with 95% confidence limits (OR) was 9.3 (3.4-25.3). Corresponding values with regard to operation were 1.4% and 20.0%; OR = 17.5 (3.7-82.0). Several significant interactions were found; for example, the use of sugar was associated with peptic ulcer risk only when interacting with genetic risk groups. CONCLUSIONS: Considering the role of Helicobacter pylori, it is interesting that the factors identified in this study were able to identify groups with extremely different lifetime risks. This finding and also the finding of strong interactions between genetic and life-style factors and between genetic factors and social class for the risk of peptic ulcer may have both public-health and clinical implications.",Scandinavian journal of gastroenterology,1999 Jan,England,1999,90
7738955,The natural history of juvenile chronic arthritis: a population based cohort study. II. Outcome.,"OBJECTIVE: To investigate the outcome in a population based cohort of patients with juvenile chronic arthritis (JCA) who were in the process of being transferred from pediatric to adult rheumatology care. METHODS: The cohort of patients born in 1968 through 1972, recruited from a population based epidemiological study in southwestern Sweden, were called to a followup after a median disease duration of 7.1 years. The study group consisted of 124 patients with a median age of 17.7 years. The disability and discomfort dimensions were evaluated using the Childhood Health Assessment Questionnaire (C-HAQ). The impact of the disease on social life was evaluated by patients and parents. RESULTS: The median C-HAQ disability index was 0.19 with a range from 0 to 2.75 (maximum possible score = 3). Sixty percent of the patients indicated some difficulty in daily activities. Female sex and a polyarticular disease course were risk factors for disability. The strongest determinants for disability were continuing disease activity and a positive IgM rheumatoid factor. Social impact of the disease was strongly linked to a raised C-HAQ disability index. CONCLUSION: Even in a population based study of JCA, which includes many mild cases, the majority of patients experienced some difficulty in daily activities when judged by themselves. This underlines the necessity to use the patient's own values in outcome studies, rather than the physician's. Further development of internationally accepted, standardized instruments to evaluate the handicap dimension of childhood arthritis is called for.",The Journal of rheumatology,1995 Feb,Canada,1995,90
9408702,Results of a pilot study of the time to azoospermia after vasectomy in Mexico City.,"In a joint pilot study by Family Health International (FHI), AVSC International, and the Instituto Mexicano del Seguro Social (IMSS), information was gathered on the determinants of azoospermia following vasectomy on 38 healthy men who chose vasectomy for contraception. The time and number of ejaculations associated with loss of sperm motility and loss of sperm eosin vital staining were also evaluated. ""Azoospermia"" was defined on the basis of two consecutive azoospermic semen samples collected at least 3 days apart. The single decrement life table method was used to calculate weekly gross cumulative life table rates for the time to azoospermia, zero motility, and zero viability. The Kaplan-Meier method was used to calculate the product-limit estimates of the cumulative rates for the total number of ejaculations to azoospermia, 0% motility and 0% viability. The median time to azoospermia was 10 weeks and at the end of week 20, the life table rate (+/- standard error) was 93.0 (+/- 6.30) weeks/100 men. The median number of ejaculations to azoospermia was between 25 and 30, and the cumulative rate (+/- standard error) at 60 ejaculations reached 94.5 (+/- 5.16)/100 men.",Contraception,1997 Oct,United States,1997,90
7664129,"Suicide deaths in England and Wales, 1982-92: the contribution of occupation and geography.","Following two previous articles which described changes that are occurring in suicide rates and trends in factors known to be associated with suicides, this article examines in greater depth the effect of occupation and geography on suicide mortality. For both men and women the highest risk occupations are mostly in Social Class I or II. The occupations at highest risk, which include several medical-related professions, and the method of suicide they choose, suggest that easy access to means of suicide is an important factor. Suicide rates for men aged 15-44 are generally higher in Inner London, rural areas, resort and retirement areas, and urban manufacturing areas.",Population trends,1995 Summer,England,1995,90
1611411,On the determinants of persistent gambling behaviour. I. High-frequency poker machine players.,"Persistent gambling was studied as a function of the reinforcement of arousal and winning during normal poker machine playing sessions. Play rate, heart rate, winnings, subjective excitement and expectations of winning were recorded for five male and five female high-frequency players. Autoregressive regression analysis indicated that wins affect play rate for up to three minutes, while effects of the other variables were inconsistent. Markov chain analysis confirmed that wins smaller than 50 credits tend to elevate play rate, while larger wins cause a breakdown in the otherwise very regular rate of play. Results are discussed in relation to the development of impaired control of gambling behaviour.","British journal of psychology (London, England : 1953)",1992 May,England,1992,90
7664957,The determinants of the duration of postpartum sexual abstinence in West Africa: a multilevel analysis.,"The question of how postpartum sexual abstinence responds to social change in West Africa is important because declines in the practice could increase fertility levels and worsen child and maternal health. This study uses data from the late 1970s in Cote d'Ivoire, Ghana, and Cameroon to examine effects of modernization and women's status on the length of abstinence. The results show that modernization and female status should be associated with declines in abstinence, which could lead to an increase in fertility and deterioration in maternal and child health.",Demography,1995 May,United States,1995,90
9446197,[Dependency: possible risk or inevitable outcome?].,"This is the burning issue of the hour. In attempting to resolve it within the context of advanced age, it is important to clarify the meaning of the words involved: Independence and autonomy are far from being synonyms. Independence refers to the ability to perform physical activities of daily living (bathing, eating, preparing meals, shopping, money management), whereas the second word, autonomy, refers more to the ability to make decisions, to reason, to express an appropriate opinion in a given situation. Hazard and inevitability are totally at variance. Hazard implies the likelihood of occurrence of an event harmful to health, or to the length or quality of life. Hazard is more or less predictable, whereas inevitability is the expression of a supernatural power controlling all events. To find out whether ""dependency is a hazard or an inevitability"", it is necessary to conduct a historical review of the extension in human longevity and in particular of the current ""weight"" of aging both on individuals and on society at large. In Geneva, the proportion of the over 65-year-olds grew from 5.1 percent in 1880 to 13.4 percent in 1990. During that time, the gain in life expectancy was 52.4 percent for Geneva males of 80 years of age and 93 percent for Geneva females of the same age. This drastic change in age groups was coupled with a noteworthy change in household sizes. In 1860, the number of persons per household was 4.5. In 1990, it was down to 2.2. Conversely, the number of inmates in Geneva's medico-social institutions went up from 649 to 1168 between 1982 and 1992. In this socio-economic and cultural perspective, the concept of ""globality of the individual"" throughout his lifetime explains: age-related physiological changes; the long-term repercussion of physical, professional or leisure activities; the consequences of the accumulation of such varied risk factors as overweight or its opposite, malnutrition, tobacco or stress. Such frailty caused by aging is an ideal breeding ground for disease. For now, what matters most is the functional consequence of disease. Is the disease acute or chronic? Two out of three deaths result from a chronic disease, which caused loss of function by organs (impairment), loss of function by the subject himself (disability) or loss of function by the individual in society (social handicap or disadvantage). Raising the question ""Dependency: a hazard or an inevitability?"" boils down to asking oneself about the place of disease in our society and its determinants, and about all aspects of medicine and especially of prevention. When detected, a susceptibility brings into play primary prevention, aimed at averting the onset of the disease. After a disease has set in, measures to prevent recurrence, or secondary prevention, are required. Lastly, prevention of dependency and of loss of autonomy is part of tertiary prevention. Except for violent traumatic accidents, the formulation of the above concepts proves that dependency is essentially ""a hazard"". Therefore, let us anticipate!",Schweizerische medizinische Wochenschrift,1997 Oct 25,Switzerland,1997,90
10079398,"Income inequality, social cohesion, and class relations: a critique of Wilkinson's neo-Durkheimian research program.","Wilkinson's ""income inequality and social cohesion"" model has emerged as a leading research program in social epidemiology. Public health scholars and activists working toward the elimination of social inequalities in health can find several appealing features in Wilkinson's research. In particular, it provides a sociological alternative to former models that emphasize poverty, health behaviors, or the cultural aspects of social relations as determinants of population health. Wilkinson's model calls for social explanations, avoids the subjectivist legacy of U.S. functionalist sociology that is evident in ""status"" approaches to understanding social inequalities in health, and calls for broad policies of income redistribution. Nevertheless, Wilkinson's research program has characteristics that limit its explanatory power and its ability to inform social policies directed toward reducing social inequalities in health. The model ignores class relations, an approach that might help explain how income inequalities are generated and account for both relative and absolute deprivation. Furthermore, Wilkinson's model implies that social cohesion rather than political change is the major determinant of population health. Historical evidence suggests that class formation could determine both reductions in social inequalities and increases in social cohesion. Drawing on recent examples, the authors argue that an emphasis on social cohesion can be used to render communities responsible for their mortality and morbidity rates: a community-level version of ""blaming the victim."" Such use of social cohesion is related to current policy initiatives in the United States and Britain under the New Democrat and New Labor governments.","International journal of health services : planning, administration, evaluation",1999,United States,1999,90
7996589,The concept of gender identity disorder in childhood and adolescence after 39 years.,"The term ""gender role"" appeared in print first in 1955. The term ""gender identity"" was used in a press release, November 21, 1966, to announce the new clinic for transsexuals at The Johns Hopkins Hospital. It was disseminated in the media worldwide, and soon entered the vernacular. The definitions of gender and gender identity vary on a doctrinal basis. In popularized and scientifically debased usage, sex is what you are biologically; gender is what you become socially; gender identity is your own sense or conviction of maleness or femaleness; and gender role is the cultural stereotype of what is masculine and feminine. Causality with respect to gender identity disorder is subdivisible into genetic, prenatal hormonal, postnatal social, and postpubertal hormonal determinants, but there is, as yet, no comprehensive and detailed theory of causality. Gender coding in the brain is bipolar. In gender identity disorder, there is discordancy between the natal sex of one's external genitalia and the brain coding of one's gender as masculine or feminine.",Journal of sex & marital therapy,1994 Fall,England,1994,90
2236224,Motivational considerations in physical activity involvement.,"The purpose of this article is to examine movement science research on personal and social-environmental motivational influences in physical activity contexts. Motivation is defined as a process in which internal and external factors direct and energize thoughts, feelings, and actions. Motivation is described as a consequence of meaning, which is derived from a combination of personal and social factors, including personal goals or incentives, expectations of personal efficacy, movement-related perceptual and affective experiences, and social and physical features of the environment. Recent literature from sport and exercise psychology is presented on these variables, their determinants, and their consequences for choice, effort, persistence, and performance behavior in exercise and sport contexts.",Physical therapy,1990 Dec,United States,1990,90
1294072,Relinquishment of premarital births: evidence from national survey data.,"According to 1982 and 1988 NSFG data, unmarried white women are far less likely than they were in the early 1970s to place their children for adoption. The levels of relinquishment among black women have remained low throughout this period, and relinquishment among Hispanic women may be virtually nonexistent. Multivariate analysis of the determinants of relinquishment among unmarried non-Hispanic white women suggests that having a well-educated mother, being in school at the time of conception, having no labor force experience, and being older are positively associated with placing a child for adoption. Sons were found to be less likely to be relinquished than daughters.",Family planning perspectives,1992 Jan-Feb,United States,1992,90
12318314,[Institutional intervention in the reduction of fertility and infant mortality].,"""This document discusses the impact of the social institutions in the childbearing experience of...families and the reproduction of...society. Despite the difficulties of empirically demonstrating the association of the macro and micro spheres, the paper presents evidence of the relationship, introducing the case of Ecuador, based on broad indices of fertility and child mortality.... The analysis utilizes the Demographic and Health Survey (DHS), individual and community questionnaire."" (SUMMARY IN ENG)",Estudios demograficos y urbanos,1992 May-Dec,Mexico,1992,90
10155880,Reproductive health and AIDS prevention in sub-Saharan Africa: the case for increased male participation.,"Reproduction is a dual commitment, but so often in much of the world, it is seen as wholly the woman's responsibility. She bears the burden not only of pregnancy and childbirth but also the threats from excessive child bearing, some responsibility for contraception, infertility investigation and often undiagnosed sexually transmitted diseases (STDs) including AIDS. Failure to target men in reproductive health interventions has weakened the impact of reproductive health care programmes. The paper proposes that sophisticated and dynamic strategies in Africa and elsewhere which target women's reproductive health and research (such as control of STDs including AIDS, family planning, infertility investigation) require complementary linkage to the study and education of men. Men's perceptions, as well as determinants of sexual behavioural change and the socioeconomic context in which STDs, including AIDS, become rife, should be reviewed. There is a need to study and foster change to reduce or prevent poor reproductive health outcomes; to identify behaviours which could be adversely affecting women's reproductive health. Issues of gender, identity and tolerance as expressed through sexuality and procreation need to be amplified in the context of present risks in reproductive health. Researchers and providers often ignore the social significance of men. This paper reviews the impact of male dominance, as manifested through reproductive health and sexual decisions, against the background of present reproductive health problems. A research agenda should define factors at both macro and micro levels that interact to adversely impinge on reproductive health outcomes. This should be followed up by well-developed causal models of the determinants of positive reproductive health-promoting behaviours. Behaviour specific influences in sexual partnership include the degree of interpersonal support towards prevention, for example, of STDs, unwanted pregnancy or maternal deaths. Perceived efficacy and situational variables influencing male compliance in, say, condom use, form part of the wider study that addresses men. Thus preventive reproductive health initiatives and information should move from the female alone to both sexes. Women need men as partners in reproductive health who understand the risks they might be exposed to and strategies for their prevention.",Health policy and planning,1996 Mar,England,1996,90
10187592,Private health care provision in developing countries: a preliminary analysis of levels and composition.,"While the importance of the private sector in providing health services in developing countries is now widely acknowledged, the paucity of data on numbers and types of providers has prevented systematic cross-country comparisons. Using available published and unpublished sources, we have assembled data on the number of public and private health care providers for approximately 40 countries. This paper presents some results of the analysis of this database, looking particularly at the determinants of the size and structure of the private health sector. We consider two different types of dependent variable: the absolute number of private providers (measured here as physicians and hospital beds), and the public-private composition of provision. We examine the relationship between these variables and income and other socioeconomic characteristics, at the national level. We find that while income level is related to the absolute size of the private sector, the public-private mix does not seem to be related to income. After controlling for income, certain socioeconomic characteristics, such as education, population density, and health status are associated with the size of the private sector, though no causal relationship is posited. Further analysis will require more complete data about the size of the private sector, including the extent of dual practice by government-employed physicians. A richer story of the determinants of private sector growth would incorporate more information about the institutional structure of health systems, including provider payment mechanisms, the level and quality of public services, the regulatory structure, and labour and capital market characteristics. Finally, a normative analysis of the size and growth of the private sector will require a better understanding of its impact on key social welfare outcomes.",Health policy and planning,1998 Sep,England,1998,90
9612838,Determinants of exercise among children. II. A longitudinal analysis.,"BACKGROUND: Research has demonstrated that physical activity serves an important preventive function against the development of cardiovascular disease. The recognition that U.S. children are often sedentary, coupled with the observation that physical activity habits tend to persist into adulthood, has prompted the investigation of exercise determinants consistent with social learning theory. The purposes of the present study were to identify social learning variables relevant to children's exercise and to explore the longitudinal predictive value of the determinants. METHODS: Data were collected from 111 families (N = 54 girls, N = 57 boys) who were interviewed in both Phase 1 (fifth and sixth grades) and Phase 2 (eight and ninth grades) of this study. Data from mothers (N = 111) were collected during both phases; data from 80 fathers were collected at Phase 2 only. RESULTS: The results of simultaneous stepwise regression analyses indicated that child's enjoyment of physical activity was the only consistent predictor of physical activity during Phase 1. At Phase 2, child's exercise knowledge, mother's physical activity, and child's and mother's friend modeling/support emerged as predictors for girls. For boys, child's self-efficacy for physical activity, exercise knowledge, parental modeling, and interest in sports media were important. Longitudinally, mother's self-efficacy, barriers to exercise, enjoyment of physical activity, and child's self-efficacy for physical activity were important for girls. Only child's exercise knowledge predicted boys' physical activity. The addition of information from fathers nearly doubled the explanatory power of the predictors for both genders. CONCLUSIONS: Socialization in the family unit exerts a tremendous influence on health-related behaviors such as exercise. The relative importance of determinants seems to differ for girls and boys and the pattern of these determinants appears to change over time.",Preventive medicine,1998 May-Jun,United States,1998,90
8192118,The contexts of adolescents' chronic life stressors.,"Proposed and tested a model of the determinants of adolescents' chronic life stressors, consisting of sociodemographic, personal, and contextual stress and coping factors, using baseline and 1-year follow-up data from 259 adolescents who varied in their psychological and physical health. Concurrent regression analyses at Time 1 and at Time 2, and longitudinal regressions that controlled for the levels of chronic stressors 1 year earlier, showed that sociodemographic, personal, and contextual factors each made a significant contribution to predicting adolescents' ongoing stressors with their mother, father, siblings friends and classmates and teachers at school. Personal factors of an emotional temperament and low perceived self-worth, and contextual factors of more negative life events and fewer social resources, were related to more chronic stressors. Suggestions for further development of the model are discussed.",American journal of community psychology,1993 Aug,England,1993,90
2255820,"Well-being among 50-year-old people. The population study ""50-year-old people in Kungsor"".","Self-assessed well-being has been shown to be related to earlier medical events and to be a predictor of mortality. 50-year-old men and women (n = 314) in Kungsor were invited to an examination for traditional risk factors for cardiovascular diseases and different aspects of self-assessed well-being. The differences between men and women concerning their well-being could not explain the differences in the expected mortality between the sexes. A well-developed social network and physical exercise were the most positive determinants of well-being, while drug intake, angina pectoris, and smoking were the most negative.",Scandinavian journal of primary health care,1990 Sep,United States,1990,90
12286608,Educational expansion and changes in entry into marriage and motherhood. The experience of Italian women.,"""The purpose of this paper has been to assess empirically the question of whether women's growing economic independence, resulting from better education, is one of the major factors in determining the timing of marriage and motherhood in Italy.... We have analysed the life histories of a sample of Italian women from different cohorts, collected on the occasion of the National Survey on Family Structures and Behaviours carried on by the National Institute of Statistics.... The effect of level of education is negative. That is, it increases the age of entry into marriage. However, the size of the effect is small and seems limited to the passage from youth to adulthood, because the longer time the woman spends in the educational system increases the age at which she feels herself ready to marry. As far as the timing of the first child, it is almost independent of educational attainment, once marital status is taken into account."" (SUMMARY IN FRE AND ITA)",Genus,1992 Jul-Dec,Germany,1992,90
9890367,Determinants of condom use to prevent HIV infection among youth in Ghana.,"PURPOSE: To identify the psychosocial and behavioral factors that influence condom use to reduce the risk of human immunodeficiency virus (HIV) infection among young men in Ghana. METHODS: This study used a cross-sectional design in which data on a community-based sample of 601 young men, 15-24 years of age, were collected by a household survey instrument. For a conceptual framework, the study used constructs from the Health Belief Model (HBM) and Social Learning Theory (SLT) in the Ghanaian context. RESULTS: While 65% of the sexually active male respondents had used condoms at least once, only 25% had used condoms at last intercourse. Findings from multiple logistic regression analysis indicate that perceived susceptibility to HIV infection, perceived self-efficacy to use condoms, perceived barriers to condom use, and perceived social support were significant predictors of condom use. The most important finding, however, is that perceived barriers significantly interacted with perceived susceptibility and self-efficacy. Subjects who perceived a high level of susceptibility to HIV infection and a low level of barriers to condom use were almost six times as likely to have used condoms at last intercourse, compared to others. Similarly, young men who perceived a high level of self-efficacy to use condoms and a low level of barriers to condom use were nearly three times more likely to have used condoms at last intercourse when compared to others. CONCLUSION: These results suggest that HIV prevention programs for youth should emphasize personal vulnerability to acquired immunodeficiency syndrome, instill in youth the self-belief that they can use condoms any time, and address how to overcome barriers to condom use.",The Journal of adolescent health : official publication of the Society for Adolescent Medicine,1999 Jan,United States,1999,90
1753246,Medical educational and functional determinants of employment after stroke.,To evaluate the medical educational and functional determinants of employment after stroke a total of 204 Patients were assessed for functional changes during rehabilitation and after one year. Additionally the educational and social background of each patient was documented. One year after discharge from the rehabilitation unit 11.3% of the patients worked full-time and 2.7% part time. Another 14.7% had the decision pension versus employment still pending and 0.5% were classified as unemployed. 70.8% received regular retirement plan payments or disability pensions. Generally a similar level of functional capabilities can be observed after one year for working and non-working patients except for manual dexterity. Early admission to rehabilitation (within the first 12 weeks) favours return to work. A high school degree qualifying for university entrance and a well paid and better qualified profession as well are correlated with a higher percentage of patients regaining their employment. An other determining factor of employment after CVA is the physical requirement of the former work. Most of the working patients (92%) had been either transferred onto a job suited for an handicapped people or their work plan had been restructured accordingly.,Journal of neural transmission. Supplementum,1991,Austria,1991,90
9612838,Determinants of exercise among children. II. A longitudinal analysis.,"BACKGROUND: Research has demonstrated that physical activity serves an important preventive function against the development of cardiovascular disease. The recognition that U.S. children are often sedentary, coupled with the observation that physical activity habits tend to persist into adulthood, has prompted the investigation of exercise determinants consistent with social learning theory. The purposes of the present study were to identify social learning variables relevant to children's exercise and to explore the longitudinal predictive value of the determinants. METHODS: Data were collected from 111 families (N = 54 girls, N = 57 boys) who were interviewed in both Phase 1 (fifth and sixth grades) and Phase 2 (eight and ninth grades) of this study. Data from mothers (N = 111) were collected during both phases; data from 80 fathers were collected at Phase 2 only. RESULTS: The results of simultaneous stepwise regression analyses indicated that child's enjoyment of physical activity was the only consistent predictor of physical activity during Phase 1. At Phase 2, child's exercise knowledge, mother's physical activity, and child's and mother's friend modeling/support emerged as predictors for girls. For boys, child's self-efficacy for physical activity, exercise knowledge, parental modeling, and interest in sports media were important. Longitudinally, mother's self-efficacy, barriers to exercise, enjoyment of physical activity, and child's self-efficacy for physical activity were important for girls. Only child's exercise knowledge predicted boys' physical activity. The addition of information from fathers nearly doubled the explanatory power of the predictors for both genders. CONCLUSIONS: Socialization in the family unit exerts a tremendous influence on health-related behaviors such as exercise. The relative importance of determinants seems to differ for girls and boys and the pattern of these determinants appears to change over time.",Preventive medicine,1998 May-Jun,United States,1998,90
7836655,Relationship between physical performance and self-perceived physical function.,"OBJECTIVE: The objective of this study was to compare two methods of measuring physical function in subjects with a broad range of abilities and to evaluate the effects of cognitive, social, educational, and age factors on the relationship between the two methods. DESIGN: Multiple regression analysis was used to compare self-perceived (dependent variables) with performance measures (independent variables). Covariates included age, gender, Mini-Mental State Exam score, education, living status, and depression score. SETTING: Five community-dwelling and two nursing home sites. PARTICIPANTS: 417 community-dwelling subjects and 200 nursing home residents aged 62-98 years. MEASUREMENTS: Self-perceived physical function was assessed with the physical dimension summary score of the Sickness Impact Profile, which comprises three subscales: ambulation, mobility, and body care and movement. Physical performance was evaluated by self-selected gait speed, chair-stand time, maximal grip strength, and a balance score. RESULTS: Nursing home residents and community-dwellers were significantly different (P < .0001) in all variables except age and gender. Self-perceived and performance-based measures were moderately correlated, with a range from r = -.194 to r = -.625 (P < .05). Gait speed was the strongest independent predictor of self-perceived physical function in both groups. Symptoms of depression were also an independent predictor of self-perceived function in nursing home residents; subjects who had such symptoms report more self-perceived dysfunction than would be predicted based on performance tests. CONCLUSIONS: Self-selected gait speed is a global indicator of self-perceived physical function over a broad range of abilities. External determinants (depressive symptoms, cognitive function, marital status, etc.) affect self-perceived function in both groups, but gait speed is the greatest single predictor of self-perceived function. In nursing home residents depressive symptomatology is related to self-perceived.",Journal of the American Geriatrics Society,1995 Feb,United States,1995,90
1877070,[Home food services for the elderly: the consumer and his appreciation of a warm meal service in Arnhem].,"An important instrument to achieve prolonged independence of elderly is the provision of meals, in particular cooked meals at home. The purpose of the present study is an evaluation from the consumers perspective of a meals-on-wheels service in Arnhem. Furthermore, the 77 meals-on-wheels consumers in this study, all making intensive use of the service, are described and compared to a representative sample of elderly. The participants appeared to be vulnerable from the perspective of health (particularly the women) and social situation. The perceived quality of both meals and service seem to be high. The taste, the quality of the meat and the first impression of the meal are important determinants of overall perceived meal quality. Responsiveness and reliability have a significant contribution to perceived service quality.",Tijdschrift voor gerontologie en geriatrie,1991 Feb,Netherlands,1991,90
2255820,"Well-being among 50-year-old people. The population study ""50-year-old people in Kungsor"".","Self-assessed well-being has been shown to be related to earlier medical events and to be a predictor of mortality. 50-year-old men and women (n = 314) in Kungsor were invited to an examination for traditional risk factors for cardiovascular diseases and different aspects of self-assessed well-being. The differences between men and women concerning their well-being could not explain the differences in the expected mortality between the sexes. A well-developed social network and physical exercise were the most positive determinants of well-being, while drug intake, angina pectoris, and smoking were the most negative.",Scandinavian journal of primary health care,1990 Sep,United States,1990,90
